tipo,adr
work+rest,64.8
work+rest,105.0
work+rest,122.14
work+rest,95.0
work+rest,138.71
work+rest,75.34
work+rest,148.71
work+rest,116.0
work+rest,99.0
rest,72.0
rest,64.9
rest,51.85
rest,79.84
weekend,109.0
weekend,169.0
work+rest,169.0
work+rest,123.0
work+rest,113.0
work+rest,80.0
work+rest,80.0
work+rest,102.43
work+rest,140.0
work+rest,140.0
package,85.5
rest,87.0
rest,121.5
weekend,65.0
weekend,65.0
weekend,65.0
work+rest,116.0
work+rest,109.0
work+rest,99.0
work+rest,116.1
work+rest,117.0
work+rest,99.0
work+rest,95.73
work+rest,99.9
work+rest,129.9
rest,145.0
rest,78.5
rest,50.88
work,109.0
work,115.67
work,115.67
work,119.0
work,129.0
work+rest,94.86
work+rest,94.86
work+rest,85.5
work+rest,118.86
work+rest,85.5
work+rest,109.86
work+rest,78.5
rest,119.0
rest,102.3
rest,85.5
rest,87.5
work,122.33
work,122.33
work,110.0
work,55.44
work,116.0
work+rest,125.6
work+rest,137.67
work,93.0
work+rest,72.0
rest,56.52
work,119.0
work,63.9
work+rest,63.9
work+rest,110.0
work+rest,120.3
work+rest,129.0
work+rest,141.0
work+rest,105.56
work,141.0
work,60.35
work,151.0
work,72.0
work+rest,99.0
work+rest,64.8
work+rest,95.4
work+rest,161.0
work+rest,129.0
work+rest,129.0
work+rest,72.0
work+rest,108.0
work+rest,194.0
work+rest,99.0
rest,53.85
work+rest,64.8
work+rest,64.8
work+rest,64.8
work+rest,120.0
work+rest,194.0
work+rest,131.67
work+rest,81.0
work+rest,54.9
work+rest,99.0
work+rest,81.0
rest,129.0
rest,106.0
rest,72.0
work+rest,113.0
rest,72.0
rest,77.85
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
weekend,129.0
weekend,58.0
weekend,164.0
weekend,189.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,110.0
work+rest,189.0
work+rest,110.0
work+rest,108.9
work+rest,194.0
work+rest,171.0
work+rest,193.0
package,62.48
package,114.75
weekend,107.1
work+rest,121.0
work+rest,99.0
work+rest,136.0
work+rest,129.0
work+rest,116.0
work+rest,103.05
work+rest,120.0
work+rest,72.0
work+rest,135.0
work+rest,232.0
work+rest,129.0
work+rest,129.0
work+rest,106.0
work+rest,72.0
work+rest,65.83
work+rest,53.12
work+rest,53.12
work+rest,57.6
work+rest,67.54
work+rest,99.0
work+rest,51.85
work+rest,99.0
rest,72.0
work,121.0
work,72.0
work,161.0
work,112.0
work,201.5
work+rest,89.1
work+rest,57.6
work+rest,138.47
rest,48.88
rest,88.9
work,81.0
work,81.0
work+rest,57.15
work+rest,64.8
work+rest,59.31
work+rest,55.44
rest,72.0
rest,102.35
work+rest,176.0
work+rest,176.0
work,129.0
work+rest,194.0
work+rest,194.0
work+rest,99.0
work+rest,69.71
work+rest,99.0
work+rest,96.43
work+rest,129.0
work+rest,98.6
work,57.0
work,161.0
work,161.0
work,57.0
work,129.0
work,179.0
work+rest,176.0
work+rest,161.0
work+rest,113.0
work+rest,129.0
work+rest,99.64
work+rest,183.5
work+rest,147.0
work+rest,135.0
work+rest,77.64
work+rest,121.5
work+rest,77.64
rest,72.0
rest,72.0
rest,59.6
rest,121.5
work,161.0
work,141.0
work,103.2
work,159.0
work+rest,128.8
work+rest,116.0
work+rest,194.0
work+rest,136.0
work+rest,99.0
work+rest,121.5
work+rest,78.5
work+rest,110.0
work+rest,99.0
work+rest,75.65
work+rest,57.6
work+rest,135.0
rest,85.5
rest,99.0
rest,85.5
rest,85.0
rest,85.0
rest,145.0
rest,65.75
work+rest,189.19
work+rest,122.33
work+rest,60.35
work+rest,60.35
work+rest,72.0
work+rest,136.0
package,115.75
package,103.75
package,103.75
package,103.75
rest,150.57
weekend,100.0
weekend,84.0
work+rest,85.5
work+rest,85.5
work+rest,72.0
work+rest,72.0
work+rest,72.0
work+rest,85.5
work+rest,156.75
work+rest,85.5
work+rest,72.0
work+rest,85.5
work+rest,85.5
work+rest,72.0
work+rest,72.0
work+rest,62.9
work+rest,62.9
work+rest,79.84
package,99.0
rest,68.0
work,64.8
work,72.0
work,72.0
work,72.0
work,72.0
work,72.0
work,67.5
work,64.8
work+rest,72.0
work+rest,85.5
work+rest,136.0
work+rest,100.3
work+rest,54.72
work+rest,108.17
work+rest,57.6
rest,135.0
rest,141.67
work+rest,106.0
rest,92.36
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,92.0
work,76.0
work,92.0
work,169.0
work,92.0
work,92.0
work,92.0
work,76.0
work,92.0
work,92.0
work,57.51
work,8.0
work,57.51
work+rest,57.51
work+rest,57.51
work,171.0
work,79.0
work+rest,121.0
rest,76.5
work,194.0
work+rest,72.0
work+rest,72.0
work+rest,85.5
work+rest,106.0
work+rest,73.5
work+rest,56.72
rest,94.0
work,174.0
work,179.0
work,194.0
work+rest,99.0
work+rest,53.84
work+rest,121.5
rest,70.0
rest,76.5
rest,85.3
rest,90.0
work,72.0
work,72.0
work,179.0
work,72.0
work,129.0
work+rest,120.0
work+rest,169.0
work+rest,118.0
work+rest,145.0
work+rest,214.0
work+rest,191.43
work+rest,100.29
work+rest,141.01
work+rest,118.15
rest,196.5
rest,88.5
rest,126.64
rest,150.71
weekend,120.0
work+rest,116.0
work+rest,116.0
work+rest,107.0
work+rest,123.33
work+rest,123.33
work+rest,220.0
work+rest,145.25
work+rest,74.57
work+rest,143.57
package,145.88
package,145.88
work+rest,155.57
rest,85.3
weekend,8.0
weekend,129.0
weekend,165.0
work+rest,129.0
work+rest,79.0
work+rest,155.33
work+rest,130.67
work+rest,90.64
work+rest,73.49
work+rest,48.6
package,76.5
package,76.5
rest,61.92
rest,93.96
rest,91.5
rest,120.16
work+rest,90.64
work+rest,57.25
work+rest,77.14
work+rest,77.14
rest,185.33
rest,98.0
rest,96.0
rest,60.29
rest,60.29
rest,151.8
rest,60.29
rest,59.8
work+rest,73.95
rest,85.3
work,124.0
rest,118.0
rest,62.9
rest,80.2
rest,105.54
work,159.0
work,206.33
work,129.0
work+rest,130.75
rest,208.56
rest,142.0
rest,64.85
work,225.0
work,220.0
work,169.0
work+rest,142.5
work+rest,135.25
work+rest,81.0
work+rest,57.8
rest,120.0
rest,111.0
rest,83.0
rest,81.0
rest,108.0
rest,59.8
rest,59.8
rest,105.4
work,220.0
rest,59.8
work,110.0
work+rest,103.26
work+rest,114.65
work+rest,36.5
work+rest,135.0
work+rest,81.0
work+rest,74.0
work+rest,72.9
work+rest,103.76
work+rest,94.5
work+rest,174.0
work+rest,94.5
work+rest,81.0
work+rest,81.9
work+rest,81.0
work+rest,81.0
rest,134.1
rest,146.0
rest,1.8
rest,146.0
rest,139.5
rest,134.0
rest,112.2
rest,82.8
work+rest,81.0
work+rest,121.6
work+rest,96.0
work+rest,81.0
work+rest,181.0
work+rest,193.0
work+rest,81.0
work+rest,79.06
work+rest,81.0
package,108.0
rest,111.3
rest,119.25
work+rest,272.0
work+rest,159.0
work+rest,178.64
work+rest,93.0
work+rest,163.2
work+rest,72.9
work+rest,57.8
work+rest,75.6
work+rest,57.8
work+rest,99.9
rest,83.8
rest,134.73
rest,83.8
rest,57.8
rest,94.5
rest,128.35
rest,105.2
rest,128.35
work,135.0
work+rest,113.3
work+rest,75.6
work+rest,55.65
work+rest,111.3
work+rest,91.81
rest,117.0
work,105.0
work,65.0
work+rest,108.0
work+rest,101.0
work,222.0
work+rest,107.1
work+rest,97.2
work,126.0
work,171.0
work,170.0
work+rest,219.0
work+rest,108.0
work+rest,108.0
work+rest,72.25
work+rest,72.9
work+rest,99.0
work+rest,131.75
work,159.0
work,199.0
work,159.0
work,166.0
work,181.0
work+rest,162.24
work+rest,219.0
work+rest,162.24
work+rest,159.0
work+rest,154.0
work+rest,178.5
work+rest,142.5
work+rest,163.0
work+rest,81.0
work+rest,94.5
work+rest,146.1
work+rest,190.0
work+rest,108.0
work+rest,72.9
rest,121.33
rest,120.8
work,147.2
work+rest,224.0
work+rest,169.0
work+rest,81.0
work+rest,150.0
work+rest,81.0
work+rest,130.5
work+rest,81.0
work+rest,81.0
work+rest,81.0
work+rest,160.71
rest,159.5
rest,84.15
rest,93.77
rest,92.25
rest,107.63
rest,85.05
rest,110.25
package,136.73
weekend,72.9
weekend,260.0
weekend,119.0
weekend,72.9
weekend,72.9
work+rest,160.0
work+rest,108.0
work+rest,119.0
work+rest,126.0
work+rest,134.0
work+rest,138.6
work+rest,166.0
work+rest,165.75
work+rest,142.5
work+rest,139.5
work+rest,85.5
work+rest,85.5
work+rest,160.0
work+rest,151.43
work+rest,129.0
rest,112.63
rest,152.0
rest,238.63
rest,115.93
rest,160.56
work,184.0
work,159.0
work,140.0
work,131.0
work,159.0
work,140.0
work,193.0
work,84.9
work,225.8
work+rest,235.0
work+rest,160.0
work+rest,92.57
work+rest,92.57
work+rest,92.57
work+rest,92.57
work+rest,92.57
work+rest,57.8
work+rest,84.47
work+rest,92.57
work+rest,92.57
rest,127.5
work,160.0
work,175.0
work,204.0
work,169.67
work,161.1
work,176.25
work,164.0
work,160.0
work+rest,231.43
work+rest,160.0
work+rest,123.43
work,150.0
work,237.33
work+rest,280.0
work+rest,203.0
work+rest,160.0
work+rest,215.33
work+rest,184.5
work+rest,128.0
work+rest,175.0
work+rest,117.0
work+rest,177.5
work+rest,212.14
rest,135.0
rest,127.71
rest,123.64
work,177.5
work,197.1
work,160.0
work,169.0
work,160.0
work,201.0
work,147.6
work+rest,115.5
work+rest,115.5
work+rest,115.5
work+rest,115.5
work+rest,115.5
work+rest,115.5
work+rest,163.8
work+rest,192.0
work+rest,193.83
work+rest,236.67
work+rest,145.71
work+rest,145.71
rest,12.0
rest,141.56
rest,142.88
work+rest,187.0
work+rest,212.0
work+rest,160.0
work+rest,180.0
work+rest,179.0
work+rest,209.0
work+rest,194.0
work+rest,209.0
work+rest,240.0
work+rest,240.0
work+rest,194.0
work+rest,140.0
work+rest,161.4
work+rest,194.0
work+rest,110.7
work+rest,150.8
work+rest,183.0
work+rest,224.0
work+rest,224.0
work+rest,160.0
work+rest,110.7
work+rest,119.7
work+rest,149.45
work+rest,108.0
work+rest,212.0
rest,239.0
rest,227.0
rest,100.8
rest,115.92
rest,165.0
rest,116.1
rest,204.44
weekend,242.0
work+rest,190.2
work+rest,250.0
work+rest,179.0
work+rest,237.0
work+rest,170.0
work+rest,233.0
work+rest,115.2
work+rest,81.98
work+rest,152.86
rest,116.18
rest,160.0
rest,200.0
rest,160.0
rest,160.0
rest,172.71
work+rest,172.86
rest,163.0
weekend,179.0
weekend,126.0
weekend,8.0
work+rest,108.0
work+rest,194.0
work+rest,108.0
work+rest,209.0
work+rest,108.0
work+rest,154.3
work+rest,180.0
work+rest,195.0
work+rest,252.0
work+rest,187.2
work+rest,154.3
work+rest,100.8
work+rest,287.0
work+rest,180.0
work+rest,192.0
work+rest,118.57
work+rest,169.43
work+rest,116.57
work+rest,145.71
work+rest,116.57
package,160.0
package,160.0
rest,210.0
work,191.0
work,194.0
work,259.0
work,179.0
work,120.0
work,212.0
work+rest,227.0
rest,200.0
work,115.0
work,73.0
work,97.2
work,100.2
work,247.0
work+rest,100.8
work+rest,143.2
work+rest,167.2
work+rest,133.2
work+rest,167.2
work+rest,115.0
work+rest,160.0
work,124.0
work,73.0
work,179.0
work,179.0
work+rest,252.0
work+rest,240.0
work+rest,207.0
work+rest,207.0
work+rest,240.0
work+rest,240.0
work+rest,194.0
work+rest,207.0
work+rest,207.0
work+rest,200.0
work+rest,137.43
rest,180.0
work,126.0
work,179.0
work,179.0
work,126.0
work,216.0
work,160.0
work,160.0
work,211.0
work,160.0
work,119.0
work,100.8
work+rest,209.0
work+rest,194.0
work+rest,212.0
work+rest,195.0
rest,180.25
rest,182.0
work,190.0
work+rest,160.93
work+rest,204.0
work+rest,126.0
work+rest,226.0
work+rest,195.0
work+rest,195.75
work+rest,160.0
work+rest,195.75
work+rest,195.75
work+rest,259.0
work+rest,180.0
work+rest,126.0
work+rest,210.0
work+rest,156.6
work+rest,160.0
work+rest,160.0
work+rest,156.6
work+rest,126.0
work+rest,180.0
work+rest,224.43
work+rest,240.0
rest,210.0
rest,187.0
weekend,126.0
weekend,126.0
weekend,126.0
weekend,126.0
weekend,126.0
work+rest,26.1
work+rest,223.0
work+rest,160.0
work+rest,115.2
work+rest,169.5
work+rest,207.0
work+rest,205.0
work+rest,212.0
work+rest,194.0
work+rest,193.43
work+rest,167.14
rest,92.1
work+rest,209.0
work+rest,170.0
weekend,209.0
work+rest,227.0
work+rest,194.0
work+rest,194.0
work+rest,194.0
work+rest,288.0
work+rest,8.0
work+rest,190.0
work+rest,186.0
work+rest,161.67
work+rest,195.33
work+rest,222.33
work+rest,173.67
work+rest,162.86
work+rest,174.86
work+rest,139.0
work+rest,209.71
work+rest,130.0
work+rest,115.2
package,139.0
package,139.0
package,139.0
rest,157.5
work,180.0
work,114.75
work+rest,175.33
work+rest,226.0
work,226.0
work+rest,226.0
work+rest,163.33
work+rest,226.0
work+rest,201.33
work,262.0
work,172.0
work,222.0
work,226.0
work+rest,117.9
work+rest,144.0
work+rest,144.0
work+rest,128.0
work+rest,177.5
work+rest,198.29
rest,165.0
work,209.0
work,243.32
work+rest,259.0
work+rest,144.0
work+rest,144.0
work+rest,126.0
work+rest,184.0
work+rest,136.0
work+rest,219.8
work+rest,128.0
rest,113.05
rest,113.05
rest,132.17
work,211.0
work,179.0
work,209.0
work,209.1
work,189.6
work+rest,178.67
work+rest,128.0
work+rest,182.0
work+rest,200.0
work+rest,140.0
work+rest,241.0
rest,144.0
work,179.0
work,179.0
work,179.0
work+rest,188.33
work+rest,180.0
work+rest,173.79
work+rest,210.43
work+rest,199.2
work+rest,205.0
work+rest,204.0
work+rest,176.43
work+rest,200.43
work+rest,176.43
work+rest,160.0
work+rest,150.0
rest,222.0
rest,292.0
rest,162.94
rest,160.0
rest,160.0
rest,172.0
rest,177.62
weekend,209.0
weekend,179.0
weekend,199.0
weekend,259.0
weekend,266.5
work+rest,209.0
work+rest,253.57
work+rest,167.4
work+rest,197.71
work+rest,150.8
work+rest,241.0
package,192.5
package,204.5
work+rest,160.0
work+rest,160.0
work+rest,170.0
work+rest,172.8
work+rest,240.0
work+rest,153.25
work+rest,165.25
work+rest,115.2
work+rest,232.0
work+rest,204.0
work+rest,199.0
work+rest,126.0
work+rest,126.0
work+rest,259.0
work+rest,192.0
work+rest,116.1
work+rest,195.0
work+rest,165.0
work+rest,146.8
work+rest,170.0
work+rest,130.55
work+rest,212.14
work+rest,177.5
work+rest,103.5
work+rest,130.55
work+rest,177.5
work+rest,162.86
work+rest,140.76
work+rest,143.3
rest,176.44
rest,256.5
rest,212.0
rest,126.0
rest,191.0
work,166.5
work,126.0
work,189.0
work,189.0
work,209.0
work,162.0
work,126.0
work,252.0
work,209.0
work,126.0
work,244.5
work,189.0
work+rest,282.0
work+rest,160.5
work+rest,250.0
work+rest,240.0
rest,189.0
rest,158.0
rest,141.1
work,221.0
work,189.0
work+rest,219.0
work+rest,283.32
work+rest,231.0
work+rest,211.0
work+rest,157.5
work+rest,211.0
work+rest,204.0
work+rest,100.8
work,119.0
work,231.0
work,272.7
work+rest,221.0
work+rest,189.0
work+rest,125.4
work+rest,113.4
work+rest,230.0
work+rest,240.0
work+rest,209.0
work+rest,231.0
work+rest,246.0
work+rest,201.0
rest,241.0
work,199.0
work,236.0
work,186.88
work,259.0
work,233.0
work,221.0
work,299.0
work+rest,189.0
work+rest,245.67
work+rest,186.88
work+rest,209.0
work+rest,170.0
work+rest,187.7
work+rest,182.2
rest,160.0
rest,248.75
rest,188.75
rest,248.89
rest,188.89
work+rest,298.0
rest,185.0
work+rest,182.0
work+rest,289.0
work+rest,262.0
work+rest,126.0
work+rest,209.0
work+rest,182.0
work+rest,182.0
work+rest,179.0
work+rest,251.0
work+rest,202.33
work+rest,213.0
work+rest,176.0
work+rest,157.5
rest,224.0
rest,205.0
work+rest,189.0
rest,180.0
rest,157.5
rest,95.4
weekend,189.0
weekend,274.0
weekend,165.55
weekend,165.55
weekend,230.0
weekend,299.0
work+rest,157.5
work+rest,241.0
work+rest,273.0
work+rest,269.0
work+rest,269.0
work+rest,254.0
work+rest,259.0
work+rest,236.71
work+rest,157.5
package,191.0
package,211.0
package,211.0
package,191.0
rest,259.0
work+rest,144.0
work+rest,156.0
work+rest,157.5
work+rest,157.5
work+rest,172.0
work+rest,138.0
work+rest,243.63
work+rest,202.28
work+rest,231.0
work+rest,219.0
work+rest,243.63
work+rest,369.0
work+rest,262.0
work+rest,278.6
work+rest,246.5
work+rest,271.0
work+rest,216.0
work+rest,234.0
work+rest,182.0
rest,206.78
rest,116.1
rest,222.5
rest,218.0
rest,116.1
rest,135.15
rest,196.7
work,170.0
work,205.67
work,240.0
work,180.0
work,240.0
work,216.0
work+rest,187.33
work+rest,169.36
work+rest,140.0
work+rest,126.0
work+rest,254.31
work,189.0
work,209.0
work,126.0
work,103.5
work,240.0
work,205.0
work,261.5
work,205.0
work,240.0
work,199.0
work,205.0
work,240.0
work+rest,159.5
work+rest,202.0
work+rest,160.0
work+rest,214.0
work+rest,246.0
work+rest,170.0
work+rest,199.0
work+rest,132.56
rest,202.57
work,189.0
work,259.0
work,224.0
work,191.0
work,224.0
work,209.0
work,225.67
work+rest,219.0
work+rest,231.5
work+rest,226.5
work+rest,231.5
work+rest,251.0
work+rest,241.0
work+rest,209.0
work+rest,190.0
work+rest,210.86
work+rest,103.7
work+rest,100.8
rest,126.0
work,256.0
work,209.0
work,216.0
work,259.0
work,291.0
work+rest,241.0
work+rest,189.0
work+rest,204.0
work,201.0
work+rest,189.0
work+rest,249.0
work+rest,219.0
work+rest,225.67
work+rest,221.0
work+rest,219.0
work+rest,225.67
work+rest,214.0
work+rest,251.5
work+rest,234.6
rest,189.0
rest,234.0
rest,205.0
rest,195.3
work,209.0
work+rest,279.0
work+rest,209.0
work+rest,189.0
work+rest,209.0
work+rest,241.0
work+rest,259.0
work+rest,189.0
work+rest,241.0
work+rest,254.0
work+rest,191.0
work+rest,277.67
work+rest,299.0
work+rest,197.67
work+rest,195.6
work+rest,113.4
work+rest,227.92
work+rest,113.4
work+rest,113.4
work+rest,170.0
work+rest,258.0
work+rest,140.0
work+rest,140.0
work+rest,170.0
work+rest,247.67
work+rest,269.0
work+rest,263.0
work+rest,235.57
work+rest,201.86
work+rest,201.86
work+rest,189.0
work+rest,201.86
rest,154.64
rest,179.0
rest,141.6
rest,309.0
rest,289.9
weekend,197.1
weekend,189.0
weekend,241.0
work+rest,230.0
work+rest,216.0
work+rest,248.16
work+rest,261.0
work+rest,189.0
work+rest,195.86
work+rest,214.99
rest,140.0
rest,217.14
rest,160.0
rest,140.0
rest,131.0
rest,140.0
work+rest,126.0
work+rest,126.0
work+rest,126.0
work+rest,236.67
work+rest,126.0
work+rest,236.5
work+rest,259.0
work+rest,140.16
work+rest,216.5
work+rest,172.0
work+rest,219.0
work+rest,160.0
work+rest,219.0
work+rest,256.0
work+rest,157.25
work+rest,219.0
work+rest,246.0
work+rest,144.61
work+rest,231.0
work+rest,221.0
work+rest,161.55
work+rest,110.32
work+rest,113.05
work+rest,211.0
work+rest,209.71
work+rest,113.05
work+rest,188.14
work+rest,140.0
work+rest,201.25
work+rest,209.71
work+rest,170.0
work+rest,124.2
rest,246.0
rest,231.0
work,221.0
work,209.0
work,195.0
work,229.0
work,179.0
work,219.0
work,217.33
work,230.0
work,126.0
work,202.33
work,219.0
work,314.5
work,266.5
work,209.0
work,258.0
work,115.2
work,131.0
work+rest,212.0
work+rest,168.63
rest,216.5
rest,170.0
rest,124.2
rest,286.79
rest,177.79
rest,177.79
work,209.0
work,219.0
work,281.0
work,239.0
work,219.0
work,239.0
work,189.0
work+rest,231.0
work+rest,199.0
work+rest,219.0
work+rest,143.1
work+rest,176.0
work+rest,179.0
work+rest,274.0
work+rest,219.0
rest,174.0
rest,143.1
rest,227.92
work,214.0
work,214.0
work,275.0
work,179.0
work,200.1
work,237.0
work,222.0
work,222.0
work,222.0
work,237.0
work,247.33
work,237.0
work+rest,256.75
work,222.0
work,288.0
work,222.0
work+rest,251.86
work+rest,238.16
work+rest,208.48
work+rest,226.14
rest,212.0
rest,210.67
rest,59.8
work,199.0
work,259.0
work,234.0
work+rest,274.0
work+rest,120.1
work+rest,200.7
work+rest,227.0
work+rest,180.0
rest,188.78
rest,203.89
work+rest,117.19
work,209.0
work+rest,304.0
work+rest,286.0
work+rest,194.5
work+rest,329.0
work+rest,231.0
work+rest,231.0
work+rest,231.0
work+rest,144.0
work+rest,211.0
work+rest,235.67
work+rest,199.0
work+rest,281.0
work+rest,214.0
work+rest,126.0
work+rest,189.42
work+rest,185.0
work+rest,172.0
rest,143.2
rest,140.4
rest,122.4
rest,226.73
rest,251.73
rest,91.55
weekend,170.0
work+rest,274.0
work+rest,206.5
work+rest,205.0
work+rest,175.0
work+rest,184.8
work+rest,184.8
work+rest,180.57
work+rest,161.0
rest,197.1
rest,70.0
rest,57.8
weekend,199.0
weekend,189.0
work+rest,219.0
work+rest,231.0
work+rest,249.0
work+rest,229.0
work+rest,126.0
work+rest,271.0
work+rest,202.0
work+rest,198.0
work+rest,322.0
work+rest,126.0
work+rest,198.0
work+rest,241.0
work+rest,187.0
rest,200.67
rest,200.67
rest,194.0
rest,195.0
rest,192.0
work+rest,200.57
rest,149.18
rest,192.73
work,168.63
work,209.0
work,131.0
work,189.0
work,126.0
work,144.0
work,169.5
work,287.0
work+rest,224.0
work+rest,175.34
rest,170.56
work,239.0
work,239.1
work,219.0
work,126.0
work,204.0
work,160.0
work,189.0
work+rest,248.0
work+rest,189.6
work+rest,194.0
work+rest,220.49
work+rest,195.43
rest,195.0
work,194.0
work,269.0
work,229.0
work,199.0
work,197.1
work,214.6
work,214.0
work,214.0
work,157.08
work+rest,189.0
work+rest,226.5
work+rest,193.29
work+rest,193.29
work,209.0
work,179.0
work,119.0
work,119.0
work,189.0
work,179.2
work+rest,205.67
work+rest,265.67
work+rest,182.33
work+rest,178.67
work+rest,249.5
work+rest,204.5
work+rest,211.0
work+rest,240.0
work+rest,249.5
work+rest,262.0
work+rest,253.0
work+rest,190.67
work+rest,206.71
work+rest,209.86
rest,207.25
rest,232.25
rest,85.3
work+rest,206.71
work+rest,166.14
work+rest,322.0
work,189.0
work+rest,189.0
work+rest,269.0
work+rest,209.0
work+rest,209.5
work+rest,91.55
work+rest,82.29
work+rest,185.43
work+rest,114.29
work+rest,91.55
work+rest,178.28
rest,128.0
rest,99.63
rest,234.0
rest,99.63
rest,202.13
rest,134.0
rest,85.3
weekend,102.0
work+rest,221.0
work+rest,171.0
work+rest,194.0
work+rest,160.0
work+rest,240.0
work+rest,243.8
work+rest,213.8
work+rest,181.8
work+rest,189.0
work+rest,189.8
work+rest,122.86
work+rest,79.5
work+rest,170.0
work+rest,86.79
work+rest,86.79
weekend,150.0
work+rest,204.75
work+rest,241.75
work+rest,188.5
work+rest,171.5
work+rest,151.0
work+rest,97.2
work+rest,163.6
work+rest,189.0
work+rest,135.0
work+rest,128.0
work+rest,109.3
work+rest,196.71
work+rest,197.14
work+rest,247.57
work+rest,121.47
work+rest,142.1
rest,68.61
rest,55.68
rest,85.88
rest,82.88
rest,88.4
rest,88.4
package,174.38
work,171.0
work,221.0
work,246.67
work,246.67
work,149.5
work,231.8
work,191.5
work,231.8
work,159.0
work,201.8
work+rest,149.33
work+rest,223.29
work+rest,145.8
rest,57.68
rest,71.4
rest,57.8
rest,81.9
work,125.0
work,216.0
work,154.4
work,82.88
work+rest,170.0
