previous_cancellations_group,adr
0 cancellations,41.53
0 cancellations,62.0
0 cancellations,56.0
0 cancellations,42.12
0 cancellations,64.52
0 cancellations,64.52
0 cancellations,62.12
0 cancellations,63.0
0 cancellations,38.68
0 cancellations,68.72
0 cancellations,48.0
0 cancellations,72.0
0 cancellations,36.0
0 cancellations,30.0
0 cancellations,74.38
0 cancellations,32.3
0 cancellations,29.0
0 cancellations,82.0
0 cancellations,69.0
0 cancellations,52.5
0 cancellations,80.0
0 cancellations,95.0
0 cancellations,86.0
0 cancellations,80.0
0 cancellations,50.0
0 cancellations,85.2
0 cancellations,65.0
0 cancellations,64.8
0 cancellations,34.24
0 cancellations,46.8
0 cancellations,36.12
0 cancellations,73.0
0 cancellations,39.8
0 cancellations,48.0
0 cancellations,48.25
0 cancellations,65.0
0 cancellations,86.0
0 cancellations,34.02
0 cancellations,30.0
0 cancellations,83.76
0 cancellations,48.3
0 cancellations,34.0
0 cancellations,55.8
0 cancellations,88.0
0 cancellations,29.0
0 cancellations,34.0
0 cancellations,34.0
0 cancellations,34.0
0 cancellations,34.0
0 cancellations,80.0
0 cancellations,47.8
0 cancellations,58.24
0 cancellations,40.4
0 cancellations,50.6
0 cancellations,49.0
0 cancellations,43.0
0 cancellations,58.65
0 cancellations,105.0
0 cancellations,50.0
0 cancellations,37.8
0 cancellations,38.81
0 cancellations,50.0
0 cancellations,50.0
0 cancellations,50.0
0 cancellations,50.0
0 cancellations,45.0
0 cancellations,50.0
0 cancellations,50.0
0 cancellations,50.0
0 cancellations,34.0
0 cancellations,45.0
0 cancellations,67.5
0 cancellations,50.0
0 cancellations,63.0
0 cancellations,55.0
0 cancellations,58.91
0 cancellations,105.0
0 cancellations,105.0
0 cancellations,36.0
0 cancellations,34.0
0 cancellations,37.7
0 cancellations,51.0
0 cancellations,37.8
0 cancellations,37.8
0 cancellations,34.0
0 cancellations,34.0
0 cancellations,46.8
0 cancellations,37.8
0 cancellations,52.0
0 cancellations,37.8
0 cancellations,36.0
0 cancellations,34.0
0 cancellations,34.0
0 cancellations,51.0
0 cancellations,34.0
0 cancellations,43.3
0 cancellations,51.0
0 cancellations,66.0
0 cancellations,48.0
0 cancellations,51.84
0 cancellations,37.8
0 cancellations,39.8
0 cancellations,37.8
0 cancellations,65.4
0 cancellations,41.58
0 cancellations,111.0
0 cancellations,37.8
0 cancellations,50.22
0 cancellations,56.62
0 cancellations,30.24
0 cancellations,62.57
0 cancellations,82.8
0 cancellations,88.8
0 cancellations,55.0
0 cancellations,61.0
0 cancellations,30.0
0 cancellations,54.0
0 cancellations,65.75
0 cancellations,60.0
0 cancellations,64.4
0 cancellations,35.0
0 cancellations,28.1
0 cancellations,29.0
0 cancellations,64.8
0 cancellations,48.0
0 cancellations,94.2
0 cancellations,55.0
0 cancellations,48.0
0 cancellations,69.0
0 cancellations,36.6
0 cancellations,50.98
0 cancellations,34.0
0 cancellations,62.0
0 cancellations,58.0
0 cancellations,48.0
0 cancellations,36.0
0 cancellations,37.8
0 cancellations,37.8
0 cancellations,44.0
0 cancellations,58.4
0 cancellations,52.4
0 cancellations,99.0
0 cancellations,52.4
0 cancellations,50.0
0 cancellations,38.0
0 cancellations,50.0
0 cancellations,37.8
0 cancellations,63.0
0 cancellations,36.0
0 cancellations,55.0
0 cancellations,42.0
0 cancellations,48.9
0 cancellations,44.0
0 cancellations,29.0
0 cancellations,37.8
0 cancellations,28.3
0 cancellations,30.3
0 cancellations,53.39
0 cancellations,30.6
0 cancellations,69.0
0 cancellations,35.0
0 cancellations,34.3
0 cancellations,56.83
0 cancellations,44.0
0 cancellations,39.0
0 cancellations,49.0
0 cancellations,29.0
0 cancellations,27.0
0 cancellations,48.4
0 cancellations,55.0
0 cancellations,54.0
0 cancellations,48.0
0 cancellations,54.0
0 cancellations,37.8
0 cancellations,55.8
0 cancellations,53.84
0 cancellations,43.0
0 cancellations,55.0
0 cancellations,68.0
0 cancellations,33.26
0 cancellations,55.0
0 cancellations,60.0
0 cancellations,84.12
0 cancellations,63.0
0 cancellations,55.0
0 cancellations,60.0
0 cancellations,37.8
0 cancellations,37.8
0 cancellations,63.0
0 cancellations,63.0
0 cancellations,54.0
0 cancellations,70.97
0 cancellations,48.0
0 cancellations,56.6
0 cancellations,37.8
0 cancellations,48.0
0 cancellations,36.96
0 cancellations,29.11
0 cancellations,67.44
0 cancellations,93.0
0 cancellations,43.2
0 cancellations,47.86
0 cancellations,67.86
0 cancellations,43.65
0 cancellations,43.0
0 cancellations,68.4
0 cancellations,59.4
0 cancellations,93.0
0 cancellations,43.0
0 cancellations,50.0
0 cancellations,68.03
0 cancellations,50.0
0 cancellations,52.4
0 cancellations,57.65
0 cancellations,26.64
0 cancellations,37.8
0 cancellations,43.0
0 cancellations,147.0
0 cancellations,30.24
0 cancellations,34.56
0 cancellations,67.24
0 cancellations,36.64
0 cancellations,46.64
0 cancellations,61.19
0 cancellations,73.3
0 cancellations,73.3
0 cancellations,42.0
0 cancellations,49.75
0 cancellations,29.0
0 cancellations,88.0
0 cancellations,54.0
0 cancellations,62.4
0 cancellations,63.8
0 cancellations,54.0
0 cancellations,48.0
0 cancellations,63.0
0 cancellations,63.0
0 cancellations,48.0
0 cancellations,48.0
0 cancellations,63.0
0 cancellations,48.0
0 cancellations,67.8
0 cancellations,67.8
0 cancellations,67.8
0 cancellations,52.0
0 cancellations,65.0
0 cancellations,36.0
0 cancellations,74.88
0 cancellations,63.0
0 cancellations,50.0
0 cancellations,78.0
0 cancellations,48.0
0 cancellations,58.0
0 cancellations,38.81
0 cancellations,49.0
0 cancellations,62.0
0 cancellations,56.0
0 cancellations,50.4
0 cancellations,54.0
0 cancellations,84.0
0 cancellations,38.0
0 cancellations,48.0
0 cancellations,43.0
0 cancellations,63.0
0 cancellations,48.0
0 cancellations,87.0
0 cancellations,88.0
0 cancellations,30.24
0 cancellations,88.0
0 cancellations,38.0
0 cancellations,39.0
0 cancellations,55.0
0 cancellations,29.0
0 cancellations,49.0
0 cancellations,48.0
0 cancellations,63.0
0 cancellations,70.6
0 cancellations,19.35
0 cancellations,43.0
0 cancellations,39.14
0 cancellations,43.0
0 cancellations,36.4
0 cancellations,43.2
0 cancellations,52.0
0 cancellations,69.0
0 cancellations,48.0
0 cancellations,66.0
0 cancellations,60.0
0 cancellations,86.0
0 cancellations,48.5
0 cancellations,70.33
0 cancellations,49.0
0 cancellations,34.0
0 cancellations,30.0
0 cancellations,43.0
0 cancellations,43.0
0 cancellations,43.0
0 cancellations,105.5
0 cancellations,43.0
0 cancellations,36.96
0 cancellations,43.0
0 cancellations,48.0
0 cancellations,57.0
0 cancellations,51.0
0 cancellations,54.0
0 cancellations,69.0
0 cancellations,64.0
0 cancellations,50.0
0 cancellations,37.8
0 cancellations,31.0
0 cancellations,78.0
0 cancellations,29.0
0 cancellations,45.0
0 cancellations,36.96
0 cancellations,43.0
0 cancellations,45.0
0 cancellations,45.0
0 cancellations,45.0
0 cancellations,45.0
0 cancellations,43.0
0 cancellations,45.0
0 cancellations,45.0
0 cancellations,45.0
0 cancellations,45.0
0 cancellations,45.0
0 cancellations,45.0
0 cancellations,48.0
0 cancellations,29.0
0 cancellations,93.0
0 cancellations,45.0
0 cancellations,73.0
0 cancellations,73.0
0 cancellations,48.0
0 cancellations,35.0
0 cancellations,48.0
0 cancellations,31.45
0 cancellations,48.0
0 cancellations,60.0
0 cancellations,33.05
0 cancellations,48.0
0 cancellations,63.0
0 cancellations,31.05
0 cancellations,50.0
0 cancellations,50.0
0 cancellations,54.0
0 cancellations,38.0
0 cancellations,50.0
0 cancellations,50.0
0 cancellations,50.0
0 cancellations,34.0
0 cancellations,38.0
0 cancellations,50.0
0 cancellations,43.0
0 cancellations,43.0
0 cancellations,48.0
0 cancellations,48.0
0 cancellations,58.0
0 cancellations,48.0
0 cancellations,33.26
0 cancellations,48.0
0 cancellations,66.0
0 cancellations,56.0
0 cancellations,58.33
0 cancellations,49.0
0 cancellations,65.0
0 cancellations,47.12
0 cancellations,29.0
0 cancellations,55.8
0 cancellations,48.0
0 cancellations,55.44
0 cancellations,55.8
0 cancellations,43.0
0 cancellations,50.4
0 cancellations,63.0
0 cancellations,62.5
0 cancellations,35.99
0 cancellations,56.0
0 cancellations,43.0
0 cancellations,50.4
0 cancellations,64.0
0 cancellations,73.89
0 cancellations,44.64
0 cancellations,44.64
0 cancellations,54.0
0 cancellations,43.0
0 cancellations,61.0
0 cancellations,55.0
0 cancellations,94.0
0 cancellations,82.8
0 cancellations,43.8
0 cancellations,30.0
0 cancellations,30.0
0 cancellations,54.0
0 cancellations,48.0
0 cancellations,27.0
0 cancellations,34.56
0 cancellations,38.4
0 cancellations,38.4
0 cancellations,38.4
0 cancellations,99.0
0 cancellations,60.0
0 cancellations,75.0
0 cancellations,48.0
0 cancellations,93.0
0 cancellations,60.0
0 cancellations,63.0
0 cancellations,171.0
0 cancellations,48.0
0 cancellations,63.0
0 cancellations,37.8
0 cancellations,63.0
0 cancellations,67.2
0 cancellations,137.2
0 cancellations,88.8
0 cancellations,54.0
0 cancellations,51.0
0 cancellations,58.0
0 cancellations,30.24
0 cancellations,46.8
0 cancellations,51.4
0 cancellations,58.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,44.0
0 cancellations,64.0
0 cancellations,44.0
0 cancellations,44.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,44.0
0 cancellations,44.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,44.0
0 cancellations,64.0
0 cancellations,44.0
0 cancellations,44.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,44.0
0 cancellations,44.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,44.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,51.8
0 cancellations,60.0
0 cancellations,63.0
0 cancellations,90.33
0 cancellations,58.74
0 cancellations,49.74
0 cancellations,60.0
0 cancellations,96.0
0 cancellations,44.8
0 cancellations,51.8
0 cancellations,65.85
0 cancellations,65.0
0 cancellations,51.8
0 cancellations,51.8
0 cancellations,44.8
0 cancellations,81.0
0 cancellations,53.67
0 cancellations,44.8
0 cancellations,37.01
0 cancellations,51.8
0 cancellations,66.0
0 cancellations,51.8
0 cancellations,158.0
0 cancellations,51.6
0 cancellations,53.67
0 cancellations,99.0
0 cancellations,50.0
0 cancellations,40.8
0 cancellations,44.8
0 cancellations,51.8
0 cancellations,51.8
0 cancellations,51.8
0 cancellations,7.0
0 cancellations,51.8
0 cancellations,51.8
0 cancellations,51.8
0 cancellations,65.0
0 cancellations,66.0
0 cancellations,66.0
0 cancellations,38.62
0 cancellations,58.0
0 cancellations,63.0
0 cancellations,58.0
0 cancellations,60.0
0 cancellations,97.25
0 cancellations,75.0
0 cancellations,75.0
0 cancellations,60.0
0 cancellations,62.25
0 cancellations,48.0
0 cancellations,35.4
0 cancellations,50.0
0 cancellations,60.0
0 cancellations,96.0
0 cancellations,62.0
0 cancellations,37.8
0 cancellations,32.02
0 cancellations,29.0
0 cancellations,71.5
0 cancellations,72.31
0 cancellations,29.0
0 cancellations,29.72
0 cancellations,80.5
0 cancellations,44.99
0 cancellations,81.0
0 cancellations,41.4
0 cancellations,89.0
0 cancellations,30.0
0 cancellations,145.0
0 cancellations,54.9
0 cancellations,49.5
0 cancellations,36.0
0 cancellations,27.0
0 cancellations,59.33
0 cancellations,96.0
0 cancellations,34.0
0 cancellations,93.0
0 cancellations,53.55
0 cancellations,36.0
0 cancellations,84.0
0 cancellations,115.5
0 cancellations,84.0
0 cancellations,86.0
0 cancellations,115.5
0 cancellations,84.0
0 cancellations,42.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,84.0
0 cancellations,38.25
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,73.0
0 cancellations,48.0
0 cancellations,66.0
0 cancellations,65.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,81.75
0 cancellations,60.0
0 cancellations,60.0
0 cancellations,52.0
0 cancellations,50.0
0 cancellations,64.0
0 cancellations,60.0
0 cancellations,75.0
0 cancellations,48.0
0 cancellations,66.0
0 cancellations,106.0
0 cancellations,55.8
0 cancellations,29.11
0 cancellations,99.0
0 cancellations,50.0
0 cancellations,64.0
0 cancellations,48.0
0 cancellations,32.0
0 cancellations,32.0
0 cancellations,69.0
0 cancellations,61.0
0 cancellations,41.0
0 cancellations,96.0
0 cancellations,71.0
0 cancellations,52.75
0 cancellations,42.12
0 cancellations,40.0
0 cancellations,62.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,66.8
0 cancellations,55.0
0 cancellations,57.1
0 cancellations,34.11
0 cancellations,47.07
0 cancellations,72.06
0 cancellations,48.0
0 cancellations,48.0
0 cancellations,87.0
0 cancellations,52.0
0 cancellations,66.0
0 cancellations,65.0
0 cancellations,25.42
0 cancellations,54.9
0 cancellations,48.0
0 cancellations,86.6
0 cancellations,85.5
0 cancellations,133.0
0 cancellations,143.0
0 cancellations,48.0
0 cancellations,65.0
0 cancellations,48.12
0 cancellations,80.0
0 cancellations,33.3
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,48.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,80.0
0 cancellations,56.0
0 cancellations,80.0
0 cancellations,39.3
0 cancellations,33.3
0 cancellations,33.3
0 cancellations,55.0
0 cancellations,61.0
0 cancellations,39.3
0 cancellations,33.3
0 cancellations,91.0
0 cancellations,86.0
0 cancellations,110.0
0 cancellations,105.0
0 cancellations,91.0
0 cancellations,76.22
0 cancellations,47.85
0 cancellations,43.0
0 cancellations,43.0
0 cancellations,65.0
0 cancellations,47.85
0 cancellations,61.0
0 cancellations,97.2
0 cancellations,110.0
0 cancellations,48.0
0 cancellations,65.0
0 cancellations,72.0
0 cancellations,65.0
0 cancellations,66.0
0 cancellations,61.0
0 cancellations,46.8
0 cancellations,51.04
0 cancellations,79.2
0 cancellations,37.8
0 cancellations,114.07
0 cancellations,36.04
0 cancellations,36.04
0 cancellations,65.83
0 cancellations,86.0
0 cancellations,85.0
0 cancellations,65.0
0 cancellations,65.0
0 cancellations,42.5
0 cancellations,34.0
0 cancellations,34.0
0 cancellations,65.0
0 cancellations,34.0
0 cancellations,99.0
0 cancellations,39.3
0 cancellations,39.3
0 cancellations,48.0
0 cancellations,52.4
0 cancellations,64.71
0 cancellations,38.4
0 cancellations,38.4
0 cancellations,42.75
0 cancellations,58.0
0 cancellations,50.4
0 cancellations,78.0
0 cancellations,61.8
0 cancellations,37.8
0 cancellations,70.71
0 cancellations,56.7
0 cancellations,32.95
0 cancellations,55.44
0 cancellations,41.11
0 cancellations,45.0
0 cancellations,39.0
0 cancellations,69.0
0 cancellations,41.96
0 cancellations,49.0
0 cancellations,39.0
0 cancellations,40.0
0 cancellations,78.0
0 cancellations,52.4
0 cancellations,34.86
0 cancellations,43.2
0 cancellations,39.0
0 cancellations,73.0
0 cancellations,30.24
0 cancellations,35.12
0 cancellations,35.12
0 cancellations,29.8
0 cancellations,29.8
0 cancellations,49.0
0 cancellations,45.0
0 cancellations,39.0
0 cancellations,55.0
0 cancellations,48.0
0 cancellations,43.0
0 cancellations,43.0
0 cancellations,43.0
0 cancellations,48.0
0 cancellations,63.0
0 cancellations,48.0
0 cancellations,56.4
0 cancellations,6.0
0 cancellations,59.0
0 cancellations,80.09
0 cancellations,34.0
0 cancellations,41.11
0 cancellations,37.8
0 cancellations,43.0
0 cancellations,30.0
0 cancellations,35.0
0 cancellations,34.4
0 cancellations,30.0
0 cancellations,35.0
0 cancellations,30.0
0 cancellations,30.0
0 cancellations,43.2
0 cancellations,52.4
0 cancellations,30.0
0 cancellations,30.0
0 cancellations,30.0
0 cancellations,49.0
0 cancellations,63.0
0 cancellations,30.0
0 cancellations,30.0
0 cancellations,30.0
0 cancellations,35.0
0 cancellations,45.0
0 cancellations,30.0
0 cancellations,60.98
0 cancellations,36.0
0 cancellations,36.24
0 cancellations,34.4
0 cancellations,64.0
0 cancellations,66.0
0 cancellations,48.0
0 cancellations,64.0
0 cancellations,66.0
0 cancellations,64.0
0 cancellations,64.0
0 cancellations,39.0
0 cancellations,43.0
0 cancellations,44.0
0 cancellations,48.0
0 cancellations,48.0
0 cancellations,48.0
0 cancellations,42.0
0 cancellations,43.0
0 cancellations,55.0
0 cancellations,99.0
0 cancellations,39.0
0 cancellations,54.0
0 cancellations,43.0
0 cancellations,55.8
0 cancellations,43.0
0 cancellations,44.0
0 cancellations,43.0
0 cancellations,43.0
0 cancellations,43.0
0 cancellations,30.6
0 cancellations,46.8
0 cancellations,43.0
0 cancellations,43.0
0 cancellations,74.88
0 cancellations,36.0
0 cancellations,66.4
0 cancellations,34.0
0 cancellations,54.4
0 cancellations,42.0
0 cancellations,44.0
0 cancellations,58.43
0 cancellations,30.6
0 cancellations,59.0
0 cancellations,87.46
0 cancellations,25.64
0 cancellations,25.64
0 cancellations,48.8
0 cancellations,95.0
0 cancellations,30.24
0 cancellations,79.0
0 cancellations,55.8
0 cancellations,43.0
0 cancellations,29.0
0 cancellations,39.0
0 cancellations,39.0
0 cancellations,39.0
0 cancellations,39.0
0 cancellations,81.0
0 cancellations,38.81
0 cancellations,45.6
0 cancellations,37.8
0 cancellations,39.0
0 cancellations,63.0
0 cancellations,49.0
0 cancellations,84.0
0 cancellations,136.0
0 cancellations,39.0
0 cancellations,39.0
0 cancellations,39.0
0 cancellations,39.0
0 cancellations,43.8
0 cancellations,34.0
0 cancellations,119.0
0 cancellations,99.0
0 cancellations,99.0
0 cancellations,59.0
0 cancellations,54.0
0 cancellations,54.0
0 cancellations,52.0
0 cancellations,48.0
0 cancellations,62.0
0 cancellations,54.0
0 cancellations,35.11
