hotel,adr
Resort Hotel,40.85
Resort Hotel,63.65
Resort Hotel,63.65
Resort Hotel,43.0
Resort Hotel,40.85
Resort Hotel,63.65
Resort Hotel,63.65
Resort Hotel,63.65
Resort Hotel,40.85
Resort Hotel,74.1
Resort Hotel,63.65
Resort Hotel,63.65
Resort Hotel,63.65
Resort Hotel,57.6
Resort Hotel,43.0
Resort Hotel,44.95
Resort Hotel,48.0
Resort Hotel,34.0
Resort Hotel,68.0
Resort Hotel,33.26
Resort Hotel,34.56
Resort Hotel,75.0
Resort Hotel,78.0
Resort Hotel,58.0
Resort Hotel,46.8
Resort Hotel,67.0
Resort Hotel,39.13
Resort Hotel,37.8
Resort Hotel,46.8
Resort Hotel,68.0
Resort Hotel,34.0
Resort Hotel,45.0
Resort Hotel,36.0
Resort Hotel,36.0
Resort Hotel,48.0
Resort Hotel,54.0
Resort Hotel,87.0
Resort Hotel,68.0
Resort Hotel,87.0
Resort Hotel,75.0
Resort Hotel,80.0
Resort Hotel,36.61
Resort Hotel,66.4
Resort Hotel,102.0
Resort Hotel,92.0
Resort Hotel,85.0
Resort Hotel,35.0
Resort Hotel,34.0
Resort Hotel,30.0
Resort Hotel,47.0
Resort Hotel,55.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,120.0
Resort Hotel,120.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,120.0
Resort Hotel,90.0
Resort Hotel,120.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,60.0
Resort Hotel,35.0
Resort Hotel,54.0
Resort Hotel,34.0
Resort Hotel,60.0
Resort Hotel,80.0
Resort Hotel,57.8
Resort Hotel,48.0
Resort Hotel,39.6
Resort Hotel,39.6
Resort Hotel,45.36
Resort Hotel,47.36
Resort Hotel,120.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,90.0
Resort Hotel,35.33
Resort Hotel,90.0
Resort Hotel,78.6
Resort Hotel,75.0
Resort Hotel,35.0
Resort Hotel,38.4
Resort Hotel,56.0
Resort Hotel,34.4
Resort Hotel,64.4
Resort Hotel,74.0
Resort Hotel,37.8
Resort Hotel,68.2
Resort Hotel,68.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,43.0
Resort Hotel,43.0
Resort Hotel,43.0
Resort Hotel,43.0
Resort Hotel,58.4
Resort Hotel,48.0
Resort Hotel,41.65
Resort Hotel,46.08
Resort Hotel,86.0
Resort Hotel,48.0
Resort Hotel,30.6
Resort Hotel,34.0
Resort Hotel,56.0
Resort Hotel,75.0
Resort Hotel,43.0
Resort Hotel,43.0
Resort Hotel,67.5
Resort Hotel,43.0
Resort Hotel,43.0
Resort Hotel,45.0
Resort Hotel,35.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,43.0
Resort Hotel,55.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,55.0
Resort Hotel,48.0
Resort Hotel,68.0
Resort Hotel,80.0
Resort Hotel,39.5
Resort Hotel,39.5
Resort Hotel,43.2
Resort Hotel,43.0
Resort Hotel,45.0
Resort Hotel,38.4
Resort Hotel,34.56
Resort Hotel,47.8
Resort Hotel,42.0
Resort Hotel,68.0
Resort Hotel,64.8
Resort Hotel,44.0
Resort Hotel,99.43
Resort Hotel,36.96
Resort Hotel,68.0
Resort Hotel,40.0
Resort Hotel,122.5
Resort Hotel,55.8
Resort Hotel,49.0
Resort Hotel,35.11
Resort Hotel,35.11
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,55.0
Resort Hotel,48.0
Resort Hotel,43.14
Resort Hotel,65.75
Resort Hotel,68.0
Resort Hotel,38.4
Resort Hotel,34.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,68.0
Resort Hotel,48.0
Resort Hotel,36.0
Resort Hotel,38.0
Resort Hotel,48.0
Resort Hotel,58.4
Resort Hotel,43.0
Resort Hotel,80.0
Resort Hotel,48.0
Resort Hotel,122.0
Resort Hotel,76.0
Resort Hotel,163.0
Resort Hotel,62.12
Resort Hotel,42.0
Resort Hotel,60.0
Resort Hotel,80.0
Resort Hotel,55.0
Resort Hotel,80.0
Resort Hotel,141.0
Resort Hotel,54.02
Resort Hotel,80.0
Resort Hotel,68.0
Resort Hotel,50.0
Resort Hotel,75.0
Resort Hotel,110.0
Resort Hotel,44.56
Resort Hotel,80.0
Resort Hotel,35.11
Resort Hotel,56.0
Resort Hotel,68.0
Resort Hotel,35.11
Resort Hotel,68.0
Resort Hotel,54.0
Resort Hotel,34.0
Resort Hotel,100.0
Resort Hotel,55.0
Resort Hotel,50.0
Resort Hotel,50.0
Resort Hotel,63.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,33.11
Resort Hotel,33.11
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,80.0
Resort Hotel,80.0
Resort Hotel,73.0
Resort Hotel,80.0
Resort Hotel,103.0
Resort Hotel,103.0
Resort Hotel,55.0
Resort Hotel,75.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,66.0
Resort Hotel,74.0
Resort Hotel,78.0
Resort Hotel,48.0
Resort Hotel,70.0
Resort Hotel,69.3
Resort Hotel,34.0
Resort Hotel,34.56
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,68.0
Resort Hotel,72.0
Resort Hotel,48.0
Resort Hotel,34.0
Resort Hotel,63.72
Resort Hotel,48.0
Resort Hotel,42.5
Resort Hotel,55.0
Resort Hotel,42.81
Resort Hotel,68.0
Resort Hotel,73.06
Resort Hotel,33.88
Resort Hotel,55.0
Resort Hotel,55.0
Resort Hotel,58.0
Resort Hotel,58.0
Resort Hotel,72.0
Resort Hotel,36.04
Resort Hotel,33.84
Resort Hotel,54.0
Resort Hotel,60.0
Resort Hotel,37.8
Resort Hotel,43.0
Resort Hotel,65.0
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,48.0
Resort Hotel,34.0
Resort Hotel,46.0
Resort Hotel,55.0
Resort Hotel,60.0
Resort Hotel,45.36
Resort Hotel,60.0
Resort Hotel,30.0
Resort Hotel,69.96
Resort Hotel,78.0
Resort Hotel,38.5
Resort Hotel,112.0
Resort Hotel,105.0
Resort Hotel,60.98
Resort Hotel,61.0
Resort Hotel,53.8
Resort Hotel,60.0
Resort Hotel,68.0
Resort Hotel,60.0
Resort Hotel,68.0
Resort Hotel,78.0
Resort Hotel,48.0
Resort Hotel,105.0
Resort Hotel,58.0
Resort Hotel,48.0
Resort Hotel,60.0
Resort Hotel,49.99
Resort Hotel,60.0
Resort Hotel,8.0
Resort Hotel,68.0
Resort Hotel,78.0
Resort Hotel,78.0
Resort Hotel,128.0
Resort Hotel,30.0
Resort Hotel,78.0
Resort Hotel,128.0
Resort Hotel,87.0
Resort Hotel,79.31
Resort Hotel,43.71
Resort Hotel,36.12
Resort Hotel,130.0
Resort Hotel,60.0
Resort Hotel,59.0
Resort Hotel,65.0
Resort Hotel,35.0
Resort Hotel,35.0
Resort Hotel,45.0
Resort Hotel,60.0
Resort Hotel,35.0
Resort Hotel,54.4
Resort Hotel,64.12
Resort Hotel,66.0
Resort Hotel,57.0
Resort Hotel,81.76
Resort Hotel,42.0
Resort Hotel,66.0
Resort Hotel,80.0
Resort Hotel,52.35
Resort Hotel,30.0
Resort Hotel,165.0
Resort Hotel,95.0
Resort Hotel,47.0
Resort Hotel,106.0
Resort Hotel,57.0
Resort Hotel,30.0
Resort Hotel,66.5
Resort Hotel,43.0
Resort Hotel,91.5
Resort Hotel,60.0
Resort Hotel,55.0
Resort Hotel,42.0
Resort Hotel,62.0
Resort Hotel,87.0
Resort Hotel,35.0
Resort Hotel,34.0
Resort Hotel,32.0
Resort Hotel,32.0
Resort Hotel,32.0
Resort Hotel,62.0
Resort Hotel,48.0
Resort Hotel,44.0
Resort Hotel,68.0
Resort Hotel,48.0
Resort Hotel,68.0
Resort Hotel,68.0
Resort Hotel,97.6
Resort Hotel,67.0
Resort Hotel,44.0
Resort Hotel,44.0
Resort Hotel,35.0
Resort Hotel,62.0
Resort Hotel,85.0
Resort Hotel,62.0
Resort Hotel,39.44
Resort Hotel,44.0
Resort Hotel,62.0
Resort Hotel,62.0
Resort Hotel,43.0
Resort Hotel,62.0
Resort Hotel,43.0
Resort Hotel,31.0
Resort Hotel,44.0
Resort Hotel,62.0
Resort Hotel,44.0
Resort Hotel,88.0
Resort Hotel,65.91
Resort Hotel,56.0
Resort Hotel,88.0
Resort Hotel,62.0
Resort Hotel,44.0
Resort Hotel,78.0
Resort Hotel,88.0
Resort Hotel,66.6
Resort Hotel,44.0
Resort Hotel,62.0
Resort Hotel,70.0
Resort Hotel,87.0
Resort Hotel,62.0
Resort Hotel,53.85
Resort Hotel,88.0
Resort Hotel,62.0
Resort Hotel,88.0
Resort Hotel,62.0
Resort Hotel,88.0
Resort Hotel,88.0
Resort Hotel,44.0
Resort Hotel,62.0
Resort Hotel,62.0
Resort Hotel,55.44
Resort Hotel,41.87
Resort Hotel,88.0
Resort Hotel,44.0
Resort Hotel,62.0
Resort Hotel,46.4
Resort Hotel,50.4
Resort Hotel,55.8
Resort Hotel,55.8
Resort Hotel,48.0
Resort Hotel,46.4
Resort Hotel,63.0
Resort Hotel,60.0
Resort Hotel,32.4
Resort Hotel,39.84
Resort Hotel,41.6
Resort Hotel,42.0
Resort Hotel,77.0
Resort Hotel,62.5
Resort Hotel,43.5
Resort Hotel,95.0
Resort Hotel,77.9
Resort Hotel,110.0
Resort Hotel,67.0
Resort Hotel,68.0
Resort Hotel,42.0
Resort Hotel,68.0
Resort Hotel,34.0
Resort Hotel,84.24
Resort Hotel,60.0
Resort Hotel,48.0
Resort Hotel,84.9
Resort Hotel,34.0
Resort Hotel,149.0
Resort Hotel,43.0
Resort Hotel,38.93
Resort Hotel,34.0
Resort Hotel,35.0
Resort Hotel,30.0
Resort Hotel,48.0
Resort Hotel,45.6
Resort Hotel,60.0
Resort Hotel,45.2
Resort Hotel,75.0
Resort Hotel,60.0
Resort Hotel,85.0
Resort Hotel,102.0
Resort Hotel,46.75
Resort Hotel,68.0
Resort Hotel,68.0
Resort Hotel,93.0
Resort Hotel,73.2
Resort Hotel,42.0
Resort Hotel,48.0
Resort Hotel,70.0
Resort Hotel,67.0
Resort Hotel,161.0
Resort Hotel,60.0
Resort Hotel,47.2
Resort Hotel,58.0
Resort Hotel,60.0
Resort Hotel,57.0
Resort Hotel,70.38
Resort Hotel,80.0
Resort Hotel,61.2
Resort Hotel,55.0
Resort Hotel,44.43
Resort Hotel,48.0
Resort Hotel,88.0
Resort Hotel,43.6
Resort Hotel,52.5
Resort Hotel,60.0
Resort Hotel,87.0
Resort Hotel,92.0
Resort Hotel,71.0
Resort Hotel,115.0
Resort Hotel,78.0
Resort Hotel,70.0
Resort Hotel,60.0
Resort Hotel,54.0
Resort Hotel,60.0
Resort Hotel,138.0
Resort Hotel,40.5
Resort Hotel,36.0
Resort Hotel,40.0
Resort Hotel,36.0
Resort Hotel,44.67
Resort Hotel,44.67
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,48.0
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,60.0
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,47.5
Resort Hotel,40.0
Resort Hotel,48.0
Resort Hotel,40.0
Resort Hotel,85.0
Resort Hotel,92.0
Resort Hotel,48.0
Resort Hotel,40.0
Resort Hotel,60.0
Resort Hotel,40.0
Resort Hotel,55.0
Resort Hotel,40.67
Resort Hotel,36.0
Resort Hotel,36.0
Resort Hotel,36.0
Resort Hotel,56.0
Resort Hotel,80.0
Resort Hotel,80.0
Resort Hotel,80.0
Resort Hotel,48.0
Resort Hotel,47.0
Resort Hotel,76.0
Resort Hotel,50.0
Resort Hotel,42.43
Resort Hotel,33.11
Resort Hotel,63.14
Resort Hotel,7.0
Resort Hotel,70.0
Resort Hotel,48.0
Resort Hotel,67.0
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,40.0
Resort Hotel,61.2
Resort Hotel,87.0
Resort Hotel,61.56
Resort Hotel,40.0
Resort Hotel,87.0
Resort Hotel,48.0
Resort Hotel,60.0
Resort Hotel,40.5
Resort Hotel,53.25
Resort Hotel,40.5
Resort Hotel,40.5
Resort Hotel,35.11
Resort Hotel,43.0
Resort Hotel,48.0
Resort Hotel,35.0
Resort Hotel,75.0
Resort Hotel,30.0
Resort Hotel,37.0
Resort Hotel,50.0
Resort Hotel,38.7
Resort Hotel,43.0
Resort Hotel,43.0
Resort Hotel,74.0
Resort Hotel,69.71
Resort Hotel,35.71
Resort Hotel,43.0
Resort Hotel,48.0
Resort Hotel,107.0
Resort Hotel,88.56
Resort Hotel,48.0
Resort Hotel,55.0
Resort Hotel,40.0
Resort Hotel,48.0
Resort Hotel,59.56
Resort Hotel,35.28
Resort Hotel,48.0
Resort Hotel,68.0
Resort Hotel,62.86
Resort Hotel,78.0
Resort Hotel,88.0
Resort Hotel,56.0
Resort Hotel,102.0
Resort Hotel,102.13
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,45.0
Resort Hotel,60.0
Resort Hotel,54.75
Resort Hotel,39.74
Resort Hotel,40.32
Resort Hotel,82.15
Resort Hotel,60.0
Resort Hotel,68.0
Resort Hotel,60.0
Resort Hotel,35.0
Resort Hotel,35.0
Resort Hotel,43.0
Resort Hotel,48.0
Resort Hotel,58.4
Resort Hotel,52.4
Resort Hotel,35.0
Resort Hotel,67.24
Resort Hotel,47.25
Resort Hotel,63.2
Resort Hotel,35.0
Resort Hotel,136.0
Resort Hotel,64.7
Resort Hotel,75.0
Resort Hotel,39.6
Resort Hotel,35.0
Resort Hotel,42.97
Resort Hotel,35.5
Resort Hotel,28.5
Resort Hotel,68.0
Resort Hotel,68.0
Resort Hotel,43.0
Resort Hotel,100.71
Resort Hotel,30.0
Resort Hotel,30.0
Resort Hotel,68.0
Resort Hotel,68.0
Resort Hotel,68.0
Resort Hotel,42.97
Resort Hotel,43.0
Resort Hotel,35.0
Resort Hotel,35.0
Resort Hotel,61.2
Resort Hotel,61.2
Resort Hotel,35.72
Resort Hotel,50.0
Resort Hotel,34.56
Resort Hotel,72.38
Resort Hotel,68.0
Resort Hotel,80.0
Resort Hotel,80.0
Resort Hotel,80.0
Resort Hotel,77.85
Resort Hotel,68.0
Resort Hotel,38.4
Resort Hotel,43.2
Resort Hotel,73.8
Resort Hotel,42.0
Resort Hotel,42.0
Resort Hotel,42.0
Resort Hotel,37.0
Resort Hotel,42.0
Resort Hotel,65.0
Resort Hotel,34.0
Resort Hotel,37.8
Resort Hotel,68.0
Resort Hotel,57.0
Resort Hotel,45.0
Resort Hotel,60.0
Resort Hotel,45.0
Resort Hotel,30.0
Resort Hotel,57.8
Resort Hotel,35.0
Resort Hotel,59.6
Resort Hotel,35.0
Resort Hotel,88.0
Resort Hotel,57.06
Resort Hotel,47.25
Resort Hotel,37.8
Resort Hotel,38.4
Resort Hotel,59.0
Resort Hotel,40.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,42.24
Resort Hotel,37.8
Resort Hotel,37.8
Resort Hotel,42.0
Resort Hotel,72.07
Resort Hotel,68.2
Resort Hotel,89.8
Resort Hotel,137.8
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,82.5
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,61.2
Resort Hotel,60.0
Resort Hotel,82.5
Resort Hotel,61.2
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,67.0
Resort Hotel,60.0
Resort Hotel,82.5
Resort Hotel,60.0
Resort Hotel,82.0
Resort Hotel,87.0
Resort Hotel,55.1
Resort Hotel,104.8
Resort Hotel,58.0
Resort Hotel,75.0
Resort Hotel,60.0
Resort Hotel,30.6
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,61.2
Resort Hotel,68.2
Resort Hotel,46.0
Resort Hotel,88.0
Resort Hotel,48.8
Resort Hotel,113.0
Resort Hotel,75.0
Resort Hotel,96.02
Resort Hotel,68.0
Resort Hotel,52.0
Resort Hotel,107.0
Resort Hotel,82.8
Resort Hotel,64.37
Resort Hotel,39.8
Resort Hotel,58.0
Resort Hotel,42.0
Resort Hotel,58.0
Resort Hotel,36.0
Resort Hotel,36.0
Resort Hotel,42.38
Resort Hotel,66.72
Resort Hotel,42.0
Resort Hotel,34.0
Resort Hotel,36.0
Resort Hotel,51.71
Resort Hotel,44.0
Resort Hotel,54.0
Resort Hotel,49.0
Resort Hotel,38.04
Resort Hotel,49.0
Resort Hotel,88.56
Resort Hotel,42.0
Resort Hotel,42.0
Resort Hotel,42.0
Resort Hotel,58.0
Resort Hotel,52.4
Resort Hotel,42.0
Resort Hotel,99.0
Resort Hotel,30.0
Resort Hotel,85.0
Resort Hotel,85.0
Resort Hotel,68.0
Resort Hotel,60.0
Resort Hotel,58.0
Resort Hotel,83.76
Resort Hotel,80.0
Resort Hotel,42.0
Resort Hotel,48.0
Resort Hotel,58.0
Resort Hotel,47.0
Resort Hotel,42.0
Resort Hotel,58.0
Resort Hotel,32.6
Resort Hotel,83.76
Resort Hotel,82.02
Resort Hotel,58.0
Resort Hotel,36.0
Resort Hotel,39.6
Resort Hotel,86.0
Resort Hotel,70.0
Resort Hotel,62.0
Resort Hotel,89.0
Resort Hotel,88.0
Resort Hotel,104.5
Resort Hotel,100.0
Resort Hotel,58.0
Resort Hotel,75.0
Resort Hotel,93.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,96.0
Resort Hotel,75.0
Resort Hotel,82.0
Resort Hotel,89.0
Resort Hotel,75.0
Resort Hotel,69.0
Resort Hotel,70.0
Resort Hotel,74.0
Resort Hotel,60.0
Resort Hotel,72.38
Resort Hotel,60.0
Resort Hotel,65.0
Resort Hotel,87.85
Resort Hotel,85.0
Resort Hotel,75.0
Resort Hotel,49.0
Resort Hotel,99.0
Resort Hotel,54.0
Resort Hotel,84.0
Resort Hotel,65.83
Resort Hotel,65.83
Resort Hotel,65.83
Resort Hotel,65.83
Resort Hotel,58.0
Resort Hotel,65.83
Resort Hotel,44.0
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,43.2
Resort Hotel,62.0
Resort Hotel,69.0
Resort Hotel,62.0
Resort Hotel,42.0
Resort Hotel,95.0
Resort Hotel,85.0
Resort Hotel,41.47
Resort Hotel,64.44
Resort Hotel,71.44
Resort Hotel,75.16
Resort Hotel,52.0
Resort Hotel,75.0
Resort Hotel,109.0
Resort Hotel,29.0
Resort Hotel,40.5
Resort Hotel,40.5
Resort Hotel,38.0
Resort Hotel,43.12
Resort Hotel,70.5
Resort Hotel,71.0
Resort Hotel,56.0
Resort Hotel,82.33
Resort Hotel,40.31
Resort Hotel,68.0
Resort Hotel,64.96
Resort Hotel,62.0
Resort Hotel,55.8
Resort Hotel,57.96
Resort Hotel,64.0
Resort Hotel,64.96
Resort Hotel,42.0
Resort Hotel,110.0
Resort Hotel,34.0
Resort Hotel,44.0
Resort Hotel,65.0
Resort Hotel,70.0
Resort Hotel,104.0
Resort Hotel,107.0
Resort Hotel,78.67
Resort Hotel,52.0
Resort Hotel,67.0
Resort Hotel,61.33
Resort Hotel,37.8
Resort Hotel,42.0
Resort Hotel,79.0
Resort Hotel,36.0
Resort Hotel,67.0
Resort Hotel,135.0
Resort Hotel,58.0
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,135.0
Resort Hotel,48.0
Resort Hotel,91.0
Resort Hotel,78.67
Resort Hotel,42.0
Resort Hotel,54.0
Resort Hotel,48.0
Resort Hotel,75.0
Resort Hotel,97.0
Resort Hotel,108.0
Resort Hotel,63.0
Resort Hotel,39.6
Resort Hotel,67.0
Resort Hotel,52.0
Resort Hotel,52.0
Resort Hotel,42.5
Resort Hotel,58.0
Resort Hotel,52.0
Resort Hotel,48.0
Resort Hotel,58.0
Resort Hotel,57.96
Resort Hotel,76.0
Resort Hotel,49.0
Resort Hotel,35.11
Resort Hotel,100.0
Resort Hotel,43.0
Resort Hotel,38.0
Resort Hotel,43.96
Resort Hotel,49.0
Resort Hotel,54.0
Resort Hotel,65.0
Resort Hotel,60.3
Resort Hotel,55.0
Resort Hotel,49.74
Resort Hotel,63.0
Resort Hotel,53.4
Resort Hotel,56.0
Resort Hotel,77.0
Resort Hotel,58.0
Resort Hotel,153.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,62.0
Resort Hotel,149.0
Resort Hotel,185.0
Resort Hotel,42.0
Resort Hotel,34.0
Resort Hotel,33.6
Resort Hotel,100.0
Resort Hotel,78.0
Resort Hotel,60.0
Resort Hotel,48.0
Resort Hotel,48.0
Resort Hotel,62.0
Resort Hotel,40.8
Resort Hotel,60.0
Resort Hotel,34.0
Resort Hotel,48.8
Resort Hotel,99.0
Resort Hotel,92.0
Resort Hotel,60.0
Resort Hotel,47.0
Resort Hotel,48.0
Resort Hotel,51.25
Resort Hotel,51.25
Resort Hotel,51.25
Resort Hotel,44.0
Resort Hotel,110.0
Resort Hotel,66.0
Resort Hotel,65.5
Resort Hotel,100.0
Resort Hotel,55.0
Resort Hotel,42.5
Resort Hotel,49.2
Resort Hotel,43.0
Resort Hotel,90.4
Resort Hotel,81.76
Resort Hotel,45.5
Resort Hotel,74.0
Resort Hotel,60.0
Resort Hotel,48.0
Resort Hotel,67.0
Resort Hotel,74.86
Resort Hotel,72.4
Resort Hotel,38.0
Resort Hotel,68.0
Resort Hotel,78.0
Resort Hotel,36.12
Resort Hotel,38.0
Resort Hotel,36.32
Resort Hotel,44.0
Resort Hotel,38.0
Resort Hotel,93.0
Resort Hotel,38.0
Resort Hotel,56.0
Resort Hotel,69.71
Resort Hotel,65.0
Resort Hotel,69.71
Resort Hotel,82.0
Resort Hotel,64.0
Resort Hotel,57.0
Resort Hotel,75.2
Resort Hotel,68.0
Resort Hotel,68.0
Resort Hotel,45.72
Resort Hotel,45.35
Resort Hotel,68.0
Resort Hotel,68.0
Resort Hotel,68.0
Resort Hotel,54.0
Resort Hotel,35.0
Resort Hotel,75.0
Resort Hotel,100.0
Resort Hotel,68.0
Resort Hotel,97.0
Resort Hotel,49.4
Resort Hotel,76.83
Resort Hotel,54.0
Resort Hotel,54.86
Resort Hotel,52.8
Resort Hotel,53.14
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,105.0
Resort Hotel,60.0
Resort Hotel,8.0
Resort Hotel,57.6
Resort Hotel,29.0
Resort Hotel,29.0
Resort Hotel,50.33
Resort Hotel,29.0
Resort Hotel,37.0
Resort Hotel,29.0
Resort Hotel,37.0
Resort Hotel,47.0
Resort Hotel,29.0
Resort Hotel,29.0
Resort Hotel,37.0
Resort Hotel,29.0
Resort Hotel,37.0
Resort Hotel,37.0
Resort Hotel,37.0
Resort Hotel,29.0
Resort Hotel,70.0
Resort Hotel,65.0
Resort Hotel,37.0
Resort Hotel,54.0
Resort Hotel,87.0
Resort Hotel,37.0
Resort Hotel,37.0
Resort Hotel,85.0
Resort Hotel,62.8
Resort Hotel,75.0
Resort Hotel,67.0
Resort Hotel,60.0
Resort Hotel,67.0
Resort Hotel,70.0
Resort Hotel,37.0
Resort Hotel,37.0
Resort Hotel,60.0
Resort Hotel,42.97
Resort Hotel,70.0
Resort Hotel,42.97
Resort Hotel,87.0
Resort Hotel,50.33
Resort Hotel,70.0
Resort Hotel,112.0
Resort Hotel,105.0
Resort Hotel,70.0
Resort Hotel,67.0
Resort Hotel,72.0
Resort Hotel,41.58
Resort Hotel,41.58
Resort Hotel,41.58
Resort Hotel,154.0
Resort Hotel,80.0
Resort Hotel,105.0
Resort Hotel,70.0
Resort Hotel,70.0
Resort Hotel,87.0
Resort Hotel,47.0
Resort Hotel,47.0
Resort Hotel,29.0
Resort Hotel,52.25
Resort Hotel,37.0
Resort Hotel,29.0
Resort Hotel,47.0
Resort Hotel,54.0
Resort Hotel,29.0
Resort Hotel,47.0
Resort Hotel,47.0
Resort Hotel,29.0
Resort Hotel,103.0
Resort Hotel,47.0
Resort Hotel,44.0
Resort Hotel,29.0
Resort Hotel,63.45
Resort Hotel,44.0
Resort Hotel,29.0
Resort Hotel,37.0
Resort Hotel,47.0
Resort Hotel,29.0
Resort Hotel,29.0
Resort Hotel,47.0
Resort Hotel,29.0
Resort Hotel,37.0
Resort Hotel,37.0
Resort Hotel,47.5
Resort Hotel,37.0
Resort Hotel,29.0
Resort Hotel,47.0
Resort Hotel,47.0
Resort Hotel,37.0
Resort Hotel,60.0
Resort Hotel,37.0
Resort Hotel,29.0
Resort Hotel,47.0
Resort Hotel,47.0
Resort Hotel,74.4
Resort Hotel,29.0
Resort Hotel,100.0
Resort Hotel,29.0
Resort Hotel,64.0
Resort Hotel,29.0
Resort Hotel,35.0
Resort Hotel,47.0
Resort Hotel,37.0
Resort Hotel,47.0
Resort Hotel,47.0
Resort Hotel,37.0
Resort Hotel,56.6
Resort Hotel,47.0
Resort Hotel,29.0
Resort Hotel,37.0
Resort Hotel,47.0
Resort Hotel,54.0
Resort Hotel,47.0
Resort Hotel,29.0
Resort Hotel,47.0
Resort Hotel,47.0
Resort Hotel,57.6
Resort Hotel,47.0
Resort Hotel,47.0
Resort Hotel,60.0
Resort Hotel,47.0
Resort Hotel,59.06
Resort Hotel,29.0
Resort Hotel,47.0
Resort Hotel,75.0
Resort Hotel,47.0
Resort Hotel,47.0
Resort Hotel,47.0
Resort Hotel,57.6
Resort Hotel,42.25
Resort Hotel,29.0
Resort Hotel,47.0
Resort Hotel,54.0
Resort Hotel,98.29
Resort Hotel,28.79
Resort Hotel,42.0
Resort Hotel,55.0
Resort Hotel,75.0
Resort Hotel,60.0
Resort Hotel,30.0
Resort Hotel,67.24
Resort Hotel,65.45
Resort Hotel,60.0
Resort Hotel,37.0
Resort Hotel,37.0
Resort Hotel,87.0
Resort Hotel,35.0
Resort Hotel,35.0
Resort Hotel,45.0
Resort Hotel,55.0
Resort Hotel,65.0
Resort Hotel,62.0
Resort Hotel,45.0
Resort Hotel,60.0
Resort Hotel,60.0
Resort Hotel,29.0
Resort Hotel,70.0
Resort Hotel,72.0
Resort Hotel,65.0
Resort Hotel,60.0
Resort Hotel,48.27
Resort Hotel,48.0
Resort Hotel,117.0
Resort Hotel,61.0
Resort Hotel,85.0
Resort Hotel,45.0
Resort Hotel,35.0
Resort Hotel,35.0
Resort Hotel,135.0
Resort Hotel,48.0
Resort Hotel,35.0
Resort Hotel,35.0
Resort Hotel,34.0
Resort Hotel,52.0
Resort Hotel,50.0
Resort Hotel,66.0
Resort Hotel,34.0
Resort Hotel,32.0
Resort Hotel,35.0
Resort Hotel,41.51
Resort Hotel,66.0
Resort Hotel,56.0
Resort Hotel,33.6
Resort Hotel,47.0
Resort Hotel,52.0
Resort Hotel,36.72
Resort Hotel,77.0
Resort Hotel,32.0
Resort Hotel,53.55
Resort Hotel,48.0
Resort Hotel,70.0
Resort Hotel,35.0
Resort Hotel,45.0
Resort Hotel,107.0
Resort Hotel,66.6
Resort Hotel,97.0
Resort Hotel,70.0
Resort Hotel,100.0
Resort Hotel,50.0
Resort Hotel,70.0
Resort Hotel,100.0
Resort Hotel,72.0
