hotel,tipo,adr
Resort Hotel,weekend,129.0
Resort Hotel,weekend,165.0
Resort Hotel,work+rest,129.0
Resort Hotel,work+rest,79.0
Resort Hotel,work+rest,155.33
Resort Hotel,work+rest,130.67
Resort Hotel,work+rest,90.64
Resort Hotel,work+rest,73.49
Resort Hotel,work+rest,48.6
Resort Hotel,package,76.5
Resort Hotel,package,76.5
Resort Hotel,rest,61.92
Resort Hotel,rest,93.96
Resort Hotel,rest,91.5
Resort Hotel,rest,120.16
Resort Hotel,work+rest,90.64
Resort Hotel,work+rest,57.25
Resort Hotel,work+rest,77.14
Resort Hotel,work+rest,77.14
Resort Hotel,rest,185.33
Resort Hotel,rest,98.0
Resort Hotel,rest,96.0
Resort Hotel,rest,60.29
Resort Hotel,rest,60.29
Resort Hotel,rest,151.8
Resort Hotel,rest,60.29
Resort Hotel,rest,59.8
Resort Hotel,work+rest,73.95
Resort Hotel,rest,85.3
Resort Hotel,work,124.0
Resort Hotel,rest,118.0
Resort Hotel,rest,62.9
Resort Hotel,rest,80.2
Resort Hotel,rest,105.54
Resort Hotel,work,159.0
Resort Hotel,work,206.33
Resort Hotel,work,129.0
Resort Hotel,work+rest,130.75
Resort Hotel,rest,208.56
Resort Hotel,rest,142.0
Resort Hotel,rest,64.85
Resort Hotel,work,225.0
Resort Hotel,work,220.0
Resort Hotel,work,169.0
Resort Hotel,work+rest,142.5
Resort Hotel,work+rest,135.25
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,57.8
Resort Hotel,rest,120.0
Resort Hotel,rest,111.0
Resort Hotel,rest,83.0
Resort Hotel,rest,81.0
Resort Hotel,rest,108.0
Resort Hotel,rest,59.8
Resort Hotel,rest,59.8
Resort Hotel,rest,105.4
Resort Hotel,work,220.0
Resort Hotel,rest,59.8
Resort Hotel,work,110.0
Resort Hotel,work+rest,103.26
Resort Hotel,work+rest,114.65
Resort Hotel,work+rest,36.5
Resort Hotel,work+rest,135.0
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,74.0
Resort Hotel,work+rest,72.9
Resort Hotel,work+rest,103.76
Resort Hotel,work+rest,94.5
Resort Hotel,work+rest,174.0
Resort Hotel,work+rest,94.5
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,81.9
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,81.0
Resort Hotel,rest,134.1
Resort Hotel,rest,146.0
Resort Hotel,rest,1.8
Resort Hotel,rest,146.0
Resort Hotel,rest,139.5
Resort Hotel,rest,134.0
Resort Hotel,rest,112.2
Resort Hotel,rest,82.8
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,121.6
Resort Hotel,work+rest,96.0
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,181.0
Resort Hotel,work+rest,193.0
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,79.06
Resort Hotel,work+rest,81.0
Resort Hotel,package,108.0
Resort Hotel,rest,111.3
Resort Hotel,rest,119.25
Resort Hotel,work+rest,272.0
Resort Hotel,work+rest,159.0
Resort Hotel,work+rest,178.64
Resort Hotel,work+rest,93.0
Resort Hotel,work+rest,163.2
Resort Hotel,work+rest,72.9
Resort Hotel,work+rest,57.8
Resort Hotel,work+rest,75.6
Resort Hotel,work+rest,57.8
Resort Hotel,work+rest,99.9
Resort Hotel,rest,83.8
Resort Hotel,rest,134.73
Resort Hotel,rest,83.8
Resort Hotel,rest,57.8
Resort Hotel,rest,94.5
Resort Hotel,rest,128.35
Resort Hotel,rest,105.2
Resort Hotel,rest,128.35
Resort Hotel,work,135.0
Resort Hotel,work+rest,113.3
Resort Hotel,work+rest,75.6
Resort Hotel,work+rest,55.65
Resort Hotel,work+rest,111.3
Resort Hotel,work+rest,91.81
Resort Hotel,rest,117.0
Resort Hotel,work,105.0
Resort Hotel,work,65.0
Resort Hotel,work+rest,108.0
Resort Hotel,work+rest,101.0
Resort Hotel,work,222.0
Resort Hotel,work+rest,107.1
Resort Hotel,work+rest,97.2
Resort Hotel,work,126.0
Resort Hotel,work,171.0
Resort Hotel,work,170.0
Resort Hotel,work+rest,219.0
Resort Hotel,work+rest,108.0
Resort Hotel,work+rest,108.0
Resort Hotel,work+rest,72.25
Resort Hotel,work+rest,72.9
Resort Hotel,work+rest,99.0
Resort Hotel,work+rest,131.75
Resort Hotel,work,159.0
Resort Hotel,work,199.0
Resort Hotel,work,159.0
Resort Hotel,work,166.0
Resort Hotel,work,181.0
Resort Hotel,work+rest,162.24
Resort Hotel,work+rest,219.0
Resort Hotel,work+rest,162.24
Resort Hotel,work+rest,159.0
Resort Hotel,work+rest,154.0
Resort Hotel,work+rest,178.5
Resort Hotel,work+rest,142.5
Resort Hotel,work+rest,163.0
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,94.5
Resort Hotel,work+rest,146.1
Resort Hotel,work+rest,190.0
Resort Hotel,work+rest,108.0
Resort Hotel,work+rest,72.9
Resort Hotel,rest,121.33
Resort Hotel,rest,120.8
Resort Hotel,work,147.2
Resort Hotel,work+rest,224.0
Resort Hotel,work+rest,169.0
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,150.0
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,130.5
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,81.0
Resort Hotel,work+rest,160.71
Resort Hotel,rest,159.5
Resort Hotel,rest,84.15
Resort Hotel,rest,93.77
Resort Hotel,rest,92.25
Resort Hotel,rest,107.63
Resort Hotel,rest,85.05
Resort Hotel,rest,110.25
Resort Hotel,package,136.73
Resort Hotel,weekend,72.9
Resort Hotel,weekend,260.0
Resort Hotel,weekend,119.0
Resort Hotel,weekend,72.9
Resort Hotel,weekend,72.9
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,108.0
Resort Hotel,work+rest,119.0
Resort Hotel,work+rest,126.0
Resort Hotel,work+rest,134.0
Resort Hotel,work+rest,138.6
Resort Hotel,work+rest,166.0
Resort Hotel,work+rest,165.75
Resort Hotel,work+rest,142.5
Resort Hotel,work+rest,139.5
Resort Hotel,work+rest,85.5
Resort Hotel,work+rest,85.5
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,151.43
Resort Hotel,work+rest,129.0
Resort Hotel,rest,112.63
Resort Hotel,rest,152.0
Resort Hotel,rest,238.63
Resort Hotel,rest,115.93
Resort Hotel,rest,160.56
Resort Hotel,work,184.0
Resort Hotel,work,159.0
Resort Hotel,work,140.0
Resort Hotel,work,131.0
Resort Hotel,work,159.0
Resort Hotel,work,140.0
Resort Hotel,work,193.0
Resort Hotel,work,84.9
Resort Hotel,work,225.8
Resort Hotel,work+rest,235.0
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,92.57
Resort Hotel,work+rest,92.57
Resort Hotel,work+rest,92.57
Resort Hotel,work+rest,92.57
Resort Hotel,work+rest,92.57
Resort Hotel,work+rest,57.8
Resort Hotel,work+rest,84.47
Resort Hotel,work+rest,92.57
Resort Hotel,work+rest,92.57
Resort Hotel,rest,127.5
Resort Hotel,work,160.0
Resort Hotel,work,175.0
Resort Hotel,work,204.0
Resort Hotel,work,169.67
Resort Hotel,work,161.1
Resort Hotel,work,176.25
Resort Hotel,work,164.0
Resort Hotel,work,160.0
Resort Hotel,work+rest,231.43
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,123.43
Resort Hotel,work,150.0
Resort Hotel,work,237.33
Resort Hotel,work+rest,280.0
Resort Hotel,work+rest,203.0
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,215.33
Resort Hotel,work+rest,184.5
Resort Hotel,work+rest,128.0
Resort Hotel,work+rest,175.0
Resort Hotel,work+rest,117.0
Resort Hotel,work+rest,177.5
Resort Hotel,work+rest,212.14
Resort Hotel,rest,135.0
Resort Hotel,rest,127.71
Resort Hotel,rest,123.64
Resort Hotel,work,177.5
Resort Hotel,work,197.1
Resort Hotel,work,160.0
Resort Hotel,work,169.0
Resort Hotel,work,160.0
Resort Hotel,work,201.0
Resort Hotel,work,147.6
Resort Hotel,work+rest,115.5
Resort Hotel,work+rest,115.5
Resort Hotel,work+rest,115.5
Resort Hotel,work+rest,115.5
Resort Hotel,work+rest,115.5
Resort Hotel,work+rest,115.5
Resort Hotel,work+rest,163.8
Resort Hotel,work+rest,192.0
Resort Hotel,work+rest,193.83
Resort Hotel,work+rest,236.67
Resort Hotel,work+rest,145.71
Resort Hotel,work+rest,145.71
Resort Hotel,rest,12.0
Resort Hotel,rest,141.56
Resort Hotel,rest,142.88
Resort Hotel,work+rest,187.0
Resort Hotel,work+rest,212.0
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,180.0
Resort Hotel,work+rest,179.0
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,194.0
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,240.0
Resort Hotel,work+rest,240.0
Resort Hotel,work+rest,194.0
Resort Hotel,work+rest,140.0
Resort Hotel,work+rest,161.4
Resort Hotel,work+rest,194.0
Resort Hotel,work+rest,110.7
Resort Hotel,work+rest,150.8
Resort Hotel,work+rest,183.0
Resort Hotel,work+rest,224.0
Resort Hotel,work+rest,224.0
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,110.7
Resort Hotel,work+rest,119.7
Resort Hotel,work+rest,149.45
Resort Hotel,work+rest,108.0
Resort Hotel,work+rest,212.0
Resort Hotel,rest,239.0
Resort Hotel,rest,227.0
Resort Hotel,rest,100.8
Resort Hotel,rest,115.92
Resort Hotel,rest,165.0
Resort Hotel,rest,116.1
Resort Hotel,rest,204.44
Resort Hotel,weekend,242.0
Resort Hotel,work+rest,190.2
Resort Hotel,work+rest,250.0
Resort Hotel,work+rest,179.0
Resort Hotel,work+rest,237.0
Resort Hotel,work+rest,170.0
Resort Hotel,work+rest,233.0
Resort Hotel,work+rest,115.2
Resort Hotel,work+rest,81.98
Resort Hotel,work+rest,152.86
Resort Hotel,rest,116.18
Resort Hotel,rest,160.0
Resort Hotel,rest,200.0
Resort Hotel,rest,160.0
Resort Hotel,rest,160.0
Resort Hotel,rest,172.71
Resort Hotel,work+rest,172.86
Resort Hotel,rest,163.0
Resort Hotel,weekend,179.0
Resort Hotel,weekend,126.0
Resort Hotel,weekend,8.0
Resort Hotel,work+rest,108.0
Resort Hotel,work+rest,194.0
Resort Hotel,work+rest,108.0
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,108.0
Resort Hotel,work+rest,154.3
Resort Hotel,work+rest,180.0
Resort Hotel,work+rest,195.0
Resort Hotel,work+rest,252.0
Resort Hotel,work+rest,187.2
Resort Hotel,work+rest,154.3
Resort Hotel,work+rest,100.8
Resort Hotel,work+rest,287.0
Resort Hotel,work+rest,180.0
Resort Hotel,work+rest,192.0
Resort Hotel,work+rest,118.57
Resort Hotel,work+rest,169.43
Resort Hotel,work+rest,116.57
Resort Hotel,work+rest,145.71
Resort Hotel,work+rest,116.57
Resort Hotel,package,160.0
Resort Hotel,package,160.0
Resort Hotel,rest,210.0
Resort Hotel,work,191.0
Resort Hotel,work,194.0
Resort Hotel,work,259.0
Resort Hotel,work,179.0
Resort Hotel,work,120.0
Resort Hotel,work,212.0
Resort Hotel,work+rest,227.0
Resort Hotel,rest,200.0
Resort Hotel,work,115.0
Resort Hotel,work,73.0
Resort Hotel,work,97.2
Resort Hotel,work,100.2
Resort Hotel,work,247.0
Resort Hotel,work+rest,100.8
Resort Hotel,work+rest,143.2
Resort Hotel,work+rest,167.2
Resort Hotel,work+rest,133.2
Resort Hotel,work+rest,167.2
Resort Hotel,work+rest,115.0
Resort Hotel,work+rest,160.0
Resort Hotel,work,124.0
Resort Hotel,work,73.0
Resort Hotel,work,179.0
Resort Hotel,work,179.0
Resort Hotel,work+rest,252.0
Resort Hotel,work+rest,240.0
Resort Hotel,work+rest,207.0
Resort Hotel,work+rest,207.0
Resort Hotel,work+rest,240.0
Resort Hotel,work+rest,240.0
Resort Hotel,work+rest,194.0
Resort Hotel,work+rest,207.0
Resort Hotel,work+rest,207.0
Resort Hotel,work+rest,200.0
Resort Hotel,work+rest,137.43
Resort Hotel,rest,180.0
Resort Hotel,work,126.0
Resort Hotel,work,179.0
Resort Hotel,work,179.0
Resort Hotel,work,126.0
Resort Hotel,work,216.0
Resort Hotel,work,160.0
Resort Hotel,work,160.0
Resort Hotel,work,211.0
Resort Hotel,work,160.0
Resort Hotel,work,119.0
Resort Hotel,work,100.8
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,194.0
Resort Hotel,work+rest,212.0
Resort Hotel,work+rest,195.0
Resort Hotel,rest,180.25
Resort Hotel,rest,182.0
Resort Hotel,work,190.0
Resort Hotel,work+rest,160.93
Resort Hotel,work+rest,204.0
Resort Hotel,work+rest,126.0
Resort Hotel,work+rest,226.0
Resort Hotel,work+rest,195.0
Resort Hotel,work+rest,195.75
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,195.75
Resort Hotel,work+rest,195.75
Resort Hotel,work+rest,259.0
Resort Hotel,work+rest,180.0
Resort Hotel,work+rest,126.0
Resort Hotel,work+rest,210.0
Resort Hotel,work+rest,156.6
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,156.6
Resort Hotel,work+rest,126.0
Resort Hotel,work+rest,180.0
Resort Hotel,work+rest,224.43
Resort Hotel,work+rest,240.0
Resort Hotel,rest,210.0
Resort Hotel,rest,187.0
Resort Hotel,weekend,126.0
Resort Hotel,weekend,126.0
Resort Hotel,weekend,126.0
Resort Hotel,weekend,126.0
Resort Hotel,weekend,126.0
Resort Hotel,work+rest,26.1
Resort Hotel,work+rest,223.0
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,115.2
Resort Hotel,work+rest,169.5
Resort Hotel,work+rest,207.0
Resort Hotel,work+rest,205.0
Resort Hotel,work+rest,212.0
Resort Hotel,work+rest,194.0
Resort Hotel,work+rest,193.43
Resort Hotel,work+rest,167.14
Resort Hotel,rest,92.1
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,170.0
Resort Hotel,weekend,209.0
Resort Hotel,work+rest,227.0
Resort Hotel,work+rest,194.0
Resort Hotel,work+rest,194.0
Resort Hotel,work+rest,194.0
Resort Hotel,work+rest,288.0
Resort Hotel,work+rest,8.0
Resort Hotel,work+rest,190.0
Resort Hotel,work+rest,186.0
Resort Hotel,work+rest,161.67
Resort Hotel,work+rest,195.33
Resort Hotel,work+rest,222.33
Resort Hotel,work+rest,173.67
Resort Hotel,work+rest,162.86
Resort Hotel,work+rest,174.86
Resort Hotel,work+rest,139.0
Resort Hotel,work+rest,209.71
Resort Hotel,work+rest,130.0
Resort Hotel,work+rest,115.2
Resort Hotel,package,139.0
Resort Hotel,package,139.0
Resort Hotel,package,139.0
Resort Hotel,rest,157.5
Resort Hotel,work,180.0
Resort Hotel,work,114.75
Resort Hotel,work+rest,175.33
Resort Hotel,work+rest,226.0
Resort Hotel,work,226.0
Resort Hotel,work+rest,226.0
Resort Hotel,work+rest,163.33
Resort Hotel,work+rest,226.0
Resort Hotel,work+rest,201.33
Resort Hotel,work,262.0
Resort Hotel,work,172.0
Resort Hotel,work,222.0
Resort Hotel,work,226.0
Resort Hotel,work+rest,117.9
Resort Hotel,work+rest,144.0
Resort Hotel,work+rest,144.0
Resort Hotel,work+rest,128.0
Resort Hotel,work+rest,177.5
Resort Hotel,work+rest,198.29
Resort Hotel,rest,165.0
Resort Hotel,work,209.0
Resort Hotel,work,243.32
Resort Hotel,work+rest,259.0
Resort Hotel,work+rest,144.0
Resort Hotel,work+rest,144.0
Resort Hotel,work+rest,126.0
Resort Hotel,work+rest,184.0
Resort Hotel,work+rest,136.0
Resort Hotel,work+rest,219.8
Resort Hotel,work+rest,128.0
Resort Hotel,rest,113.05
Resort Hotel,rest,113.05
Resort Hotel,rest,132.17
Resort Hotel,work,211.0
Resort Hotel,work,179.0
Resort Hotel,work,209.0
Resort Hotel,work,209.1
Resort Hotel,work,189.6
Resort Hotel,work+rest,178.67
Resort Hotel,work+rest,128.0
Resort Hotel,work+rest,182.0
Resort Hotel,work+rest,200.0
Resort Hotel,work+rest,140.0
Resort Hotel,work+rest,241.0
Resort Hotel,rest,144.0
Resort Hotel,work,179.0
Resort Hotel,work,179.0
Resort Hotel,work,179.0
Resort Hotel,work+rest,188.33
Resort Hotel,work+rest,180.0
Resort Hotel,work+rest,173.79
Resort Hotel,work+rest,210.43
Resort Hotel,work+rest,199.2
Resort Hotel,work+rest,205.0
Resort Hotel,work+rest,204.0
Resort Hotel,work+rest,176.43
Resort Hotel,work+rest,200.43
Resort Hotel,work+rest,176.43
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,150.0
Resort Hotel,rest,222.0
Resort Hotel,rest,292.0
Resort Hotel,rest,162.94
Resort Hotel,rest,160.0
Resort Hotel,rest,160.0
Resort Hotel,rest,172.0
Resort Hotel,rest,177.62
Resort Hotel,weekend,209.0
Resort Hotel,weekend,179.0
Resort Hotel,weekend,199.0
Resort Hotel,weekend,259.0
Resort Hotel,weekend,266.5
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,253.57
Resort Hotel,work+rest,167.4
Resort Hotel,work+rest,197.71
Resort Hotel,work+rest,150.8
Resort Hotel,work+rest,241.0
Resort Hotel,package,192.5
Resort Hotel,package,204.5
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,170.0
Resort Hotel,work+rest,172.8
Resort Hotel,work+rest,240.0
Resort Hotel,work+rest,153.25
Resort Hotel,work+rest,165.25
Resort Hotel,work+rest,115.2
Resort Hotel,work+rest,232.0
Resort Hotel,work+rest,204.0
Resort Hotel,work+rest,199.0
Resort Hotel,work+rest,126.0
Resort Hotel,work+rest,126.0
Resort Hotel,work+rest,259.0
Resort Hotel,work+rest,192.0
Resort Hotel,work+rest,116.1
Resort Hotel,work+rest,195.0
Resort Hotel,work+rest,165.0
Resort Hotel,work+rest,146.8
Resort Hotel,work+rest,170.0
Resort Hotel,work+rest,130.55
Resort Hotel,work+rest,212.14
Resort Hotel,work+rest,177.5
Resort Hotel,work+rest,103.5
Resort Hotel,work+rest,130.55
Resort Hotel,work+rest,177.5
Resort Hotel,work+rest,162.86
Resort Hotel,work+rest,140.76
Resort Hotel,work+rest,143.3
Resort Hotel,rest,176.44
Resort Hotel,rest,256.5
Resort Hotel,rest,212.0
Resort Hotel,rest,126.0
Resort Hotel,rest,191.0
Resort Hotel,work,166.5
Resort Hotel,work,126.0
Resort Hotel,work,189.0
Resort Hotel,work,189.0
Resort Hotel,work,209.0
Resort Hotel,work,162.0
Resort Hotel,work,126.0
Resort Hotel,work,252.0
Resort Hotel,work,209.0
Resort Hotel,work,126.0
Resort Hotel,work,244.5
Resort Hotel,work,189.0
Resort Hotel,work+rest,282.0
Resort Hotel,work+rest,160.5
Resort Hotel,work+rest,250.0
Resort Hotel,work+rest,240.0
Resort Hotel,rest,189.0
Resort Hotel,rest,158.0
Resort Hotel,rest,141.1
Resort Hotel,work,221.0
Resort Hotel,work,189.0
Resort Hotel,work+rest,219.0
Resort Hotel,work+rest,283.32
Resort Hotel,work+rest,231.0
Resort Hotel,work+rest,211.0
Resort Hotel,work+rest,157.5
Resort Hotel,work+rest,211.0
Resort Hotel,work+rest,204.0
Resort Hotel,work+rest,100.8
Resort Hotel,work,119.0
Resort Hotel,work,231.0
Resort Hotel,work,272.7
Resort Hotel,work+rest,221.0
Resort Hotel,work+rest,189.0
Resort Hotel,work+rest,125.4
Resort Hotel,work+rest,113.4
Resort Hotel,work+rest,230.0
Resort Hotel,work+rest,240.0
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,231.0
Resort Hotel,work+rest,246.0
Resort Hotel,work+rest,201.0
Resort Hotel,rest,241.0
Resort Hotel,work,199.0
Resort Hotel,work,236.0
Resort Hotel,work,186.88
Resort Hotel,work,259.0
Resort Hotel,work,233.0
Resort Hotel,work,221.0
Resort Hotel,work,299.0
Resort Hotel,work+rest,189.0
Resort Hotel,work+rest,245.67
Resort Hotel,work+rest,186.88
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,170.0
Resort Hotel,work+rest,187.7
Resort Hotel,work+rest,182.2
Resort Hotel,rest,160.0
Resort Hotel,rest,248.75
Resort Hotel,rest,188.75
Resort Hotel,rest,248.89
Resort Hotel,rest,188.89
Resort Hotel,work+rest,298.0
Resort Hotel,rest,185.0
Resort Hotel,work+rest,182.0
Resort Hotel,work+rest,289.0
Resort Hotel,work+rest,262.0
Resort Hotel,work+rest,126.0
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,182.0
Resort Hotel,work+rest,182.0
Resort Hotel,work+rest,179.0
Resort Hotel,work+rest,251.0
Resort Hotel,work+rest,202.33
Resort Hotel,work+rest,213.0
Resort Hotel,work+rest,176.0
Resort Hotel,work+rest,157.5
Resort Hotel,rest,224.0
Resort Hotel,rest,205.0
Resort Hotel,work+rest,189.0
Resort Hotel,rest,180.0
Resort Hotel,rest,157.5
Resort Hotel,rest,95.4
Resort Hotel,weekend,189.0
Resort Hotel,weekend,274.0
Resort Hotel,weekend,165.55
Resort Hotel,weekend,165.55
Resort Hotel,weekend,230.0
Resort Hotel,weekend,299.0
Resort Hotel,work+rest,157.5
Resort Hotel,work+rest,241.0
Resort Hotel,work+rest,273.0
Resort Hotel,work+rest,269.0
Resort Hotel,work+rest,269.0
Resort Hotel,work+rest,254.0
Resort Hotel,work+rest,259.0
Resort Hotel,work+rest,236.71
Resort Hotel,work+rest,157.5
Resort Hotel,package,191.0
Resort Hotel,package,211.0
Resort Hotel,package,211.0
Resort Hotel,package,191.0
Resort Hotel,rest,259.0
Resort Hotel,work+rest,144.0
Resort Hotel,work+rest,156.0
Resort Hotel,work+rest,157.5
Resort Hotel,work+rest,157.5
Resort Hotel,work+rest,172.0
Resort Hotel,work+rest,138.0
Resort Hotel,work+rest,243.63
Resort Hotel,work+rest,202.28
Resort Hotel,work+rest,231.0
Resort Hotel,work+rest,219.0
Resort Hotel,work+rest,243.63
Resort Hotel,work+rest,369.0
Resort Hotel,work+rest,262.0
Resort Hotel,work+rest,278.6
Resort Hotel,work+rest,246.5
Resort Hotel,work+rest,271.0
Resort Hotel,work+rest,216.0
Resort Hotel,work+rest,234.0
Resort Hotel,work+rest,182.0
Resort Hotel,rest,206.78
Resort Hotel,rest,116.1
Resort Hotel,rest,222.5
Resort Hotel,rest,218.0
Resort Hotel,rest,116.1
Resort Hotel,rest,135.15
Resort Hotel,rest,196.7
Resort Hotel,work,170.0
Resort Hotel,work,205.67
Resort Hotel,work,240.0
Resort Hotel,work,180.0
Resort Hotel,work,240.0
Resort Hotel,work,216.0
Resort Hotel,work+rest,187.33
Resort Hotel,work+rest,169.36
Resort Hotel,work+rest,140.0
Resort Hotel,work+rest,126.0
Resort Hotel,work+rest,254.31
Resort Hotel,work,189.0
Resort Hotel,work,209.0
Resort Hotel,work,126.0
Resort Hotel,work,103.5
Resort Hotel,work,240.0
Resort Hotel,work,205.0
Resort Hotel,work,261.5
Resort Hotel,work,205.0
Resort Hotel,work,240.0
Resort Hotel,work,199.0
Resort Hotel,work,205.0
Resort Hotel,work,240.0
Resort Hotel,work+rest,159.5
Resort Hotel,work+rest,202.0
Resort Hotel,work+rest,160.0
Resort Hotel,work+rest,214.0
Resort Hotel,work+rest,246.0
Resort Hotel,work+rest,170.0
Resort Hotel,work+rest,199.0
Resort Hotel,work+rest,132.56
Resort Hotel,rest,202.57
Resort Hotel,work,189.0
Resort Hotel,work,259.0
Resort Hotel,work,224.0
Resort Hotel,work,191.0
Resort Hotel,work,224.0
Resort Hotel,work,209.0
Resort Hotel,work,225.67
Resort Hotel,work+rest,219.0
Resort Hotel,work+rest,231.5
Resort Hotel,work+rest,226.5
Resort Hotel,work+rest,231.5
Resort Hotel,work+rest,251.0
Resort Hotel,work+rest,241.0
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,190.0
Resort Hotel,work+rest,210.86
Resort Hotel,work+rest,103.7
Resort Hotel,work+rest,100.8
Resort Hotel,rest,126.0
Resort Hotel,work,256.0
Resort Hotel,work,209.0
Resort Hotel,work,216.0
Resort Hotel,work,259.0
Resort Hotel,work,291.0
Resort Hotel,work+rest,241.0
Resort Hotel,work+rest,189.0
Resort Hotel,work+rest,204.0
Resort Hotel,work,201.0
Resort Hotel,work+rest,189.0
Resort Hotel,work+rest,249.0
Resort Hotel,work+rest,219.0
Resort Hotel,work+rest,225.67
Resort Hotel,work+rest,221.0
Resort Hotel,work+rest,219.0
Resort Hotel,work+rest,225.67
Resort Hotel,work+rest,214.0
Resort Hotel,work+rest,251.5
Resort Hotel,work+rest,234.6
Resort Hotel,rest,189.0
Resort Hotel,rest,234.0
Resort Hotel,rest,205.0
Resort Hotel,rest,195.3
Resort Hotel,work,209.0
Resort Hotel,work+rest,279.0
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,189.0
Resort Hotel,work+rest,209.0
Resort Hotel,work+rest,241.0
Resort Hotel,work+rest,259.0
Resort Hotel,work+rest,189.0
Resort Hotel,work+rest,241.0
Resort Hotel,work+rest,254.0
Resort Hotel,work+rest,191.0
Resort Hotel,work+rest,277.67
Resort Hotel,work+rest,299.0
Resort Hotel,work+rest,197.67
Resort Hotel,work+rest,195.6
Resort Hotel,work+rest,113.4
Resort Hotel,work+rest,227.92
Resort Hotel,work+rest,113.4
